EVENT_ID,SOURCE,PROJECT,STATION,SAMPLE_DATE,SAMPLE_TIME,DEPTH,LAYER,SAMPLE_TYPE,SAMPLE_ID,PARAMETER,QUALIFIER,VALUE,UNIT,METHOD,LAB,PROBLEM,DETAILS,TOTAL_DEPTH,UPPER_PYCNOCLINE,LOWER_PYCNOCLINE,LAT,LONG
167820,MDDNR,TRIB,CB5.1W,1/22/2007,9:12,0.5,S,ISM,M1,SALINITY,,12.13,PPT,F01,,,,9.5,,,38.32522,-76.37574
167820,MDDNR,TRIB,CB5.1W,1/22/2007,9:12,1,M,ISM,M1,SALINITY,,12.2,PPT,F01,,,,9.5,,,38.32522,-76.37574
167820,MDDNR,TRIB,CB5.1W,1/22/2007,9:12,2,M,ISM,M1,SALINITY,,12.2,PPT,F01,,,,9.5,,,38.32522,-76.37574
167820,MDDNR,TRIB,CB5.1W,1/22/2007,9:12,3,AP,ISM,M1,SALINITY,,12.26,PPT,F01,,,,9.5,,,38.32522,-76.37574
167820,MDDNR,TRIB,CB5.1W,1/22/2007,9:12,6,BP,ISM,M1,SALINITY,,12.73,PPT,F01,,,,9.5,,,38.32522,-76.37574
167820,MDDNR,TRIB,CB5.1W,1/22/2007,9:12,8,B,ISM,M1,SALINITY,,13.33,PPT,F01,,,,9.5,,,38.32522,-76.37574
167944,MDDNR,TRIB,CB5.1W,2/20/2007,8:53,0.5,S,ISM,M1,SALINITY,,11.34,PPT,F01,,,,9,,,38.32522,-76.37574
167944,MDDNR,TRIB,CB5.1W,2/20/2007,8:53,1,M,ISM,M1,SALINITY,,11.34,PPT,F01,,,,9,,,38.32522,-76.37574
167944,MDDNR,TRIB,CB5.1W,2/20/2007,8:53,2,M,ISM,M1,SALINITY,,11.34,PPT,F01,,,,9,,,38.32522,-76.37574
167944,MDDNR,TRIB,CB5.1W,2/20/2007,8:53,3,AP,ISM,M1,SALINITY,,11.34,PPT,F01,,,,9,,,38.32522,-76.37574
167944,MDDNR,TRIB,CB5.1W,2/20/2007,8:53,6,BP,ISM,M1,SALINITY,,11.61,PPT,F01,,,,9,,,38.32522,-76.37574
167944,MDDNR,TRIB,CB5.1W,2/20/2007,8:53,8,B,ISM,M1,SALINITY,,12.86,PPT,F01,,,,9,,,38.32522,-76.37574
170754,MDDNR,TRIB,CB5.1W,3/8/2007,9:21,0.5,S,ISM,M1,SALINITY,,12.4,PPT,F01,,,,9.5,,,38.32522,-76.37574
170754,MDDNR,TRIB,CB5.1W,3/8/2007,9:21,1,M,ISM,M1,SALINITY,,12.4,PPT,F01,,,,9.5,,,38.32522,-76.37574
170754,MDDNR,TRIB,CB5.1W,3/8/2007,9:21,2,M,ISM,M1,SALINITY,,12.46,PPT,F01,,,,9.5,,,38.32522,-76.37574
170754,MDDNR,TRIB,CB5.1W,3/8/2007,9:21,3,AP,ISM,M1,SALINITY,,12.46,PPT,F01,,,,9.5,,,38.32522,-76.37574
170754,MDDNR,TRIB,CB5.1W,3/8/2007,9:21,6,BP,ISM,M1,SALINITY,,12.59,PPT,F01,,,,9.5,,,38.32522,-76.37574
170754,MDDNR,TRIB,CB5.1W,3/8/2007,9:21,8,B,ISM,M1,SALINITY,,12.59,PPT,F01,,,,9.5,,,38.32522,-76.37574
170755,MDDNR,TRIB,CB5.1W,3/21/2007,10:09,0.5,S,ISM,M1,SALINITY,,11.34,PPT,F01,,,,9.5,,,38.32522,-76.37574
170755,MDDNR,TRIB,CB5.1W,3/21/2007,10:09,1,M,ISM,M1,SALINITY,,11.34,PPT,F01,,,,9.5,,,38.32522,-76.37574
170755,MDDNR,TRIB,CB5.1W,3/21/2007,10:09,2,M,ISM,M1,SALINITY,,11.34,PPT,F01,,,,9.5,,,38.32522,-76.37574
170755,MDDNR,TRIB,CB5.1W,3/21/2007,10:09,3,AP,ISM,M1,SALINITY,,11.34,PPT,F01,,,,9.5,,,38.32522,-76.37574
170755,MDDNR,TRIB,CB5.1W,3/21/2007,10:09,6,BP,ISM,M1,SALINITY,,11.34,PPT,F01,,,,9.5,,,38.32522,-76.37574
170755,MDDNR,TRIB,CB5.1W,3/21/2007,10:09,8,B,ISM,M1,SALINITY,,11.34,PPT,F01,,,,9.5,,,38.32522,-76.37574
171689,MDDNR,TRIB,CB5.1W,4/2/2007,8:37,0.5,S,ISM,M1,SALINITY,,5.27,PPT,F01,,,,9.5,,,38.32522,-76.37574
171689,MDDNR,TRIB,CB5.1W,4/2/2007,8:37,1,M,ISM,M1,SALINITY,,5.33,PPT,F01,,,,9.5,,,38.32522,-76.37574
171689,MDDNR,TRIB,CB5.1W,4/2/2007,8:37,2,M,ISM,M1,SALINITY,,5.76,PPT,F01,,,,9.5,,,38.32522,-76.37574
171689,MDDNR,TRIB,CB5.1W,4/2/2007,8:37,3,AP,ISM,M1,SALINITY,,6.43,PPT,F01,,,,9.5,,,38.32522,-76.37574
171689,MDDNR,TRIB,CB5.1W,4/2/2007,8:37,6,BP,ISM,M1,SALINITY,,7.68,PPT,F01,,,,9.5,,,38.32522,-76.37574
171689,MDDNR,TRIB,CB5.1W,4/2/2007,8:37,8,B,ISM,M1,SALINITY,,9.01,PPT,F01,,,,9.5,,,38.32522,-76.37574
171690,MDDNR,TRIB,CB5.1W,4/18/2007,9:25,0.5,S,ISM,M1,SALINITY,,10.04,PPT,F01,,,,9,,,38.32522,-76.37574
171690,MDDNR,TRIB,CB5.1W,4/18/2007,9:25,1,M,ISM,M1,SALINITY,,10.04,PPT,F01,,,,9,,,38.32522,-76.37574
171690,MDDNR,TRIB,CB5.1W,4/18/2007,9:25,2,M,ISM,M1,SALINITY,,10.04,PPT,F01,,,,9,,,38.32522,-76.37574
171690,MDDNR,TRIB,CB5.1W,4/18/2007,9:25,3,AP,ISM,M1,SALINITY,,10.04,PPT,F01,,,,9,,,38.32522,-76.37574
171690,MDDNR,TRIB,CB5.1W,4/18/2007,9:25,6,BP,ISM,M1,SALINITY,,10.11,PPT,F01,,,,9,,,38.32522,-76.37574
171690,MDDNR,TRIB,CB5.1W,4/18/2007,9:25,8,B,ISM,M1,SALINITY,,10.3,PPT,F01,,,,9,,,38.32522,-76.37574
173468,MDDNR,TRIB,CB5.1W,5/1/2007,8:51,0.5,S,ISM,M1,SALINITY,,7.12,PPT,F01,,,,9.5,,,38.32522,-76.37574
173468,MDDNR,TRIB,CB5.1W,5/1/2007,8:51,1,M,ISM,M1,SALINITY,,7.18,PPT,F01,,,,9.5,,,38.32522,-76.37574
173468,MDDNR,TRIB,CB5.1W,5/1/2007,8:51,2,M,ISM,M1,SALINITY,,7.37,PPT,F01,,,,9.5,,,38.32522,-76.37574
173468,MDDNR,TRIB,CB5.1W,5/1/2007,8:51,3,AP,ISM,M1,SALINITY,,7.43,PPT,F01,,,,9.5,,,38.32522,-76.37574
173468,MDDNR,TRIB,CB5.1W,5/1/2007,8:51,6,BP,ISM,M1,SALINITY,,8,PPT,F01,,,,9.5,,,38.32522,-76.37574
173468,MDDNR,TRIB,CB5.1W,5/1/2007,8:51,8,B,ISM,M1,SALINITY,,9.65,PPT,F01,,,,9.5,,,38.32522,-76.37574
173469,MDDNR,TRIB,CB5.1W,5/17/2007,9:15,0.5,S,ISM,M1,SALINITY,,10.04,PPT,F01,,,,9.5,,,38.32522,-76.37574
173469,MDDNR,TRIB,CB5.1W,5/17/2007,9:15,1,M,ISM,M1,SALINITY,,10.04,PPT,F01,,,,9.5,,,38.32522,-76.37574
173469,MDDNR,TRIB,CB5.1W,5/17/2007,9:15,2,M,ISM,M1,SALINITY,,10.11,PPT,F01,,,,9.5,,,38.32522,-76.37574
173469,MDDNR,TRIB,CB5.1W,5/17/2007,9:15,3,AP,ISM,M1,SALINITY,,10.11,PPT,F01,,,,9.5,,,38.32522,-76.37574
173469,MDDNR,TRIB,CB5.1W,5/17/2007,9:15,6,BP,ISM,M1,SALINITY,,10.63,PPT,F01,,,,9.5,,,38.32522,-76.37574
173469,MDDNR,TRIB,CB5.1W,5/17/2007,9:15,8,B,ISM,M1,SALINITY,,11.8,PPT,F01,,,,9.5,,,38.32522,-76.37574
174055,MDDNR,TRIB,CB5.1W,6/14/2007,8:32,0.5,S,ISM,M1,SALINITY,,11.47,PPT,F01,,,,10,,,38.32522,-76.37574
174055,MDDNR,TRIB,CB5.1W,6/14/2007,8:32,1,M,ISM,M1,SALINITY,,11.47,PPT,F01,,,,10,,,38.32522,-76.37574
174055,MDDNR,TRIB,CB5.1W,6/14/2007,8:32,2,M,ISM,M1,SALINITY,,11.47,PPT,F01,,,,10,,,38.32522,-76.37574
174055,MDDNR,TRIB,CB5.1W,6/14/2007,8:32,3,AP,ISM,M1,SALINITY,,11.47,PPT,F01,,,,10,,,38.32522,-76.37574
174055,MDDNR,TRIB,CB5.1W,6/14/2007,8:32,6,BP,ISM,M1,SALINITY,,11.54,PPT,F01,,,,10,,,38.32522,-76.37574
174055,MDDNR,TRIB,CB5.1W,6/14/2007,8:32,9,B,ISM,M1,SALINITY,,12.86,PPT,F01,,,,10,,,38.32522,-76.37574
174056,MDDNR,TRIB,CB5.1W,6/28/2007,8:31,0.5,S,ISM,M1,SALINITY,,12.79,PPT,F01,,,,9.5,,,38.32522,-76.37574
174056,MDDNR,TRIB,CB5.1W,6/28/2007,8:31,1,M,ISM,M1,SALINITY,,12.79,PPT,F01,,,,9.5,,,38.32522,-76.37574
174056,MDDNR,TRIB,CB5.1W,6/28/2007,8:31,2,M,ISM,M1,SALINITY,,12.79,PPT,F01,,,,9.5,,,38.32522,-76.37574
174056,MDDNR,TRIB,CB5.1W,6/28/2007,8:31,3,AP,ISM,M1,SALINITY,,12.79,PPT,F01,,,,9.5,,,38.32522,-76.37574
174056,MDDNR,TRIB,CB5.1W,6/28/2007,8:31,6,BP,ISM,M1,SALINITY,,13.26,PPT,F01,,,,9.5,,,38.32522,-76.37574
174056,MDDNR,TRIB,CB5.1W,6/28/2007,8:31,8,B,ISM,M1,SALINITY,,14.13,PPT,F01,,,,9.5,,,38.32522,-76.37574
188637,MDDNR,TRIB,CB5.1W,7/16/2007,9:44,0.5,S,ISM,M1,SALINITY,,13.66,PPT,F01,,,,9.5,,,38.32522,-76.37574
188637,MDDNR,TRIB,CB5.1W,7/16/2007,9:44,1,M,ISM,M1,SALINITY,,13.66,PPT,F01,,,,9.5,,,38.32522,-76.37574
188637,MDDNR,TRIB,CB5.1W,7/16/2007,9:44,2,M,ISM,M1,SALINITY,,13.66,PPT,F01,,,,9.5,,,38.32522,-76.37574
188637,MDDNR,TRIB,CB5.1W,7/16/2007,9:44,3,AP,ISM,M1,SALINITY,,13.66,PPT,F01,,,,9.5,,,38.32522,-76.37574
188637,MDDNR,TRIB,CB5.1W,7/16/2007,9:44,6,BP,ISM,M1,SALINITY,,13.93,PPT,F01,,,,9.5,,,38.32522,-76.37574
188637,MDDNR,TRIB,CB5.1W,7/16/2007,9:44,8,B,ISM,M1,SALINITY,,14.53,PPT,F01,,,,9.5,,,38.32522,-76.37574
188638,MDDNR,TRIB,CB5.1W,7/30/2007,9:06,0.5,S,ISM,M1,SALINITY,,14.66,PPT,F01,,,,9.5,,,38.32522,-76.37574
188638,MDDNR,TRIB,CB5.1W,7/30/2007,9:06,1,M,ISM,M1,SALINITY,,14.66,PPT,F01,,,,9.5,,,38.32522,-76.37574
188638,MDDNR,TRIB,CB5.1W,7/30/2007,9:06,2,M,ISM,M1,SALINITY,,14.66,PPT,F01,,,,9.5,,,38.32522,-76.37574
188638,MDDNR,TRIB,CB5.1W,7/30/2007,9:06,3,AP,ISM,M1,SALINITY,,14.73,PPT,F01,,,,9.5,,,38.32522,-76.37574
188638,MDDNR,TRIB,CB5.1W,7/30/2007,9:06,6,BP,ISM,M1,SALINITY,,14.8,PPT,F01,,,,9.5,,,38.32522,-76.37574
188638,MDDNR,TRIB,CB5.1W,7/30/2007,9:06,8,B,ISM,M1,SALINITY,,15.27,PPT,F01,,,,9.5,,,38.32522,-76.37574
190899,MDDNR,TRIB,CB5.1W,8/13/2007,9:33,0.5,S,ISM,M1,SALINITY,,15,PPT,F01,,,,9.5,,,38.32522,-76.37574
190899,MDDNR,TRIB,CB5.1W,8/13/2007,9:33,1,M,ISM,M1,SALINITY,,15,PPT,F01,,,,9.5,,,38.32522,-76.37574
190899,MDDNR,TRIB,CB5.1W,8/13/2007,9:33,2,M,ISM,M1,SALINITY,,15,PPT,F01,,,,9.5,,,38.32522,-76.37574
190899,MDDNR,TRIB,CB5.1W,8/13/2007,9:33,3,AP,ISM,M1,SALINITY,,15,PPT,F01,,,,9.5,,,38.32522,-76.37574
190899,MDDNR,TRIB,CB5.1W,8/13/2007,9:33,6,BP,ISM,M1,SALINITY,,15.14,PPT,F01,,,,9.5,,,38.32522,-76.37574
190899,MDDNR,TRIB,CB5.1W,8/13/2007,9:33,8,B,ISM,M1,SALINITY,,15.47,PPT,F01,,,,9.5,,,38.32522,-76.37574
190900,MDDNR,TRIB,CB5.1W,8/28/2007,8:35,0.5,S,ISM,M1,SALINITY,,15.88,PPT,F01,,,,9.5,,,38.32522,-76.37574
190900,MDDNR,TRIB,CB5.1W,8/28/2007,8:35,1,M,ISM,M1,SALINITY,,15.88,PPT,F01,,,,9.5,,,38.32522,-76.37574
190900,MDDNR,TRIB,CB5.1W,8/28/2007,8:35,2,M,ISM,M1,SALINITY,,15.88,PPT,F01,,,,9.5,,,38.32522,-76.37574
190900,MDDNR,TRIB,CB5.1W,8/28/2007,8:35,3,AP,ISM,M1,SALINITY,,15.88,PPT,F01,,,,9.5,,,38.32522,-76.37574
190900,MDDNR,TRIB,CB5.1W,8/28/2007,8:35,6,BP,ISM,M1,SALINITY,,15.95,PPT,F01,,,,9.5,,,38.32522,-76.37574
190900,MDDNR,TRIB,CB5.1W,8/28/2007,8:35,8,B,ISM,M1,SALINITY,,16.49,PPT,F01,,,,9.5,,,38.32522,-76.37574
188784,MDDNR,TRIB,CB5.1W,9/13/2007,9:13,0.5,S,ISM,M1,SALINITY,,17.18,PPT,F01,,,,9.5,,,38.32522,-76.37574
188784,MDDNR,TRIB,CB5.1W,9/13/2007,9:13,1,M,ISM,M1,SALINITY,,17.18,PPT,F01,,,,9.5,,,38.32522,-76.37574
188784,MDDNR,TRIB,CB5.1W,9/13/2007,9:13,2,M,ISM,M1,SALINITY,,17.18,PPT,F01,,,,9.5,,,38.32522,-76.37574
188784,MDDNR,TRIB,CB5.1W,9/13/2007,9:13,3,AP,ISM,M1,SALINITY,,17.18,PPT,F01,,,,9.5,,,38.32522,-76.37574
188784,MDDNR,TRIB,CB5.1W,9/13/2007,9:13,6,BP,ISM,M1,SALINITY,,17.18,PPT,F01,,,,9.5,,,38.32522,-76.37574
188784,MDDNR,TRIB,CB5.1W,9/13/2007,9:13,8,B,ISM,M1,SALINITY,,17.18,PPT,F01,,,,9.5,,,38.32522,-76.37574
188785,MDDNR,TRIB,CB5.1W,9/27/2007,8:08,0.5,S,ISM,M1,SALINITY,,17.52,PPT,F01,,,,9.5,,,38.32522,-76.37574
188785,MDDNR,TRIB,CB5.1W,9/27/2007,8:08,1,M,ISM,M1,SALINITY,,17.52,PPT,F01,,,,9.5,,,38.32522,-76.37574
188785,MDDNR,TRIB,CB5.1W,9/27/2007,8:08,2,M,ISM,M1,SALINITY,,17.52,PPT,F01,,,,9.5,,,38.32522,-76.37574
188785,MDDNR,TRIB,CB5.1W,9/27/2007,8:08,3,AP,ISM,M1,SALINITY,,17.52,PPT,F01,,,,9.5,,,38.32522,-76.37574
188785,MDDNR,TRIB,CB5.1W,9/27/2007,8:08,6,BP,ISM,M1,SALINITY,,17.73,PPT,F01,,,,9.5,,,38.32522,-76.37574
188785,MDDNR,TRIB,CB5.1W,9/27/2007,8:08,8,B,ISM,M1,SALINITY,,18.48,PPT,F01,,,,9.5,,,38.32522,-76.37574
190755,MDDNR,TRIB,CB5.1W,10/11/2007,8:31,0.5,S,ISM,M1,SALINITY,,17.59,PPT,F01,,,,9.5,,,38.32522,-76.37574
190755,MDDNR,TRIB,CB5.1W,10/11/2007,8:31,1,M,ISM,M1,SALINITY,,17.59,PPT,F01,,,,9.5,,,38.32522,-76.37574
190755,MDDNR,TRIB,CB5.1W,10/11/2007,8:31,2,M,ISM,M1,SALINITY,,17.59,PPT,F01,,,,9.5,,,38.32522,-76.37574
190755,MDDNR,TRIB,CB5.1W,10/11/2007,8:31,3,AP,ISM,M1,SALINITY,,17.73,PPT,F01,,,,9.5,,,38.32522,-76.37574
190755,MDDNR,TRIB,CB5.1W,10/11/2007,8:31,6,BP,ISM,M1,SALINITY,,17.93,PPT,F01,,,,9.5,,,38.32522,-76.37574
190755,MDDNR,TRIB,CB5.1W,10/11/2007,8:31,8,B,ISM,M1,SALINITY,,18.21,PPT,F01,,,,9.5,,,38.32522,-76.37574
190756,MDDNR,TRIB,CB5.1W,10/29/2007,8:43,0.5,S,ISM,M1,SALINITY,,18.28,PPT,F01,,,,9.5,,,38.32522,-76.37574
190756,MDDNR,TRIB,CB5.1W,10/29/2007,8:43,1,M,ISM,M1,SALINITY,,18.28,PPT,F01,,,,9.5,,,38.32522,-76.37574
190756,MDDNR,TRIB,CB5.1W,10/29/2007,8:43,2,M,ISM,M1,SALINITY,,18.28,PPT,F01,,,,9.5,,,38.32522,-76.37574
190756,MDDNR,TRIB,CB5.1W,10/29/2007,8:43,3,AP,ISM,M1,SALINITY,,18.28,PPT,F01,,,,9.5,,,38.32522,-76.37574
190756,MDDNR,TRIB,CB5.1W,10/29/2007,8:43,6,BP,ISM,M1,SALINITY,,18.28,PPT,F01,,,,9.5,,,38.32522,-76.37574
190756,MDDNR,TRIB,CB5.1W,10/29/2007,8:43,8,B,ISM,M1,SALINITY,,18.28,PPT,F01,,,,9.5,,,38.32522,-76.37574
187628,MDDNR,TRIB,CB5.1W,11/13/2007,8:10,0.5,S,ISM,M1,SALINITY,,18.55,PPT,F01,,,,9.5,,,38.32522,-76.37574
187628,MDDNR,TRIB,CB5.1W,11/13/2007,8:10,1,M,ISM,M1,SALINITY,,18.55,PPT,F01,,,,9.5,,,38.32522,-76.37574
187628,MDDNR,TRIB,CB5.1W,11/13/2007,8:10,2,M,ISM,M1,SALINITY,,18.55,PPT,F01,,,,9.5,,,38.32522,-76.37574
187628,MDDNR,TRIB,CB5.1W,11/13/2007,8:10,3,AP,ISM,M1,SALINITY,,18.55,PPT,F01,,,,9.5,,,38.32522,-76.37574
187628,MDDNR,TRIB,CB5.1W,11/13/2007,8:10,6,BP,ISM,M1,SALINITY,,18.76,PPT,F01,,,,9.5,,,38.32522,-76.37574
187628,MDDNR,TRIB,CB5.1W,11/13/2007,8:10,8,B,ISM,M1,SALINITY,,20.01,PPT,F01,,,,9.5,,,38.32522,-76.37574
188520,MDDNR,TRIB,CB5.1W,12/4/2007,9:25,0.5,S,ISM,M1,SALINITY,,18.55,PPT,F01,,,,9.5,,,38.32522,-76.37574
188520,MDDNR,TRIB,CB5.1W,12/4/2007,9:25,1,M,ISM,M1,SALINITY,,18.55,PPT,F01,,,,9.5,,,38.32522,-76.37574
188520,MDDNR,TRIB,CB5.1W,12/4/2007,9:25,2,M,ISM,M1,SALINITY,,18.55,PPT,F01,,,,9.5,,,38.32522,-76.37574
188520,MDDNR,TRIB,CB5.1W,12/4/2007,9:25,3,AP,ISM,M1,SALINITY,,18.55,PPT,F01,,,,9.5,,,38.32522,-76.37574
188520,MDDNR,TRIB,CB5.1W,12/4/2007,9:25,6,BP,ISM,M1,SALINITY,,18.55,PPT,F01,,,,9.5,,,38.32522,-76.37574
188520,MDDNR,TRIB,CB5.1W,12/4/2007,9:25,8,B,ISM,M1,SALINITY,,18.62,PPT,F01,,,,9.5,,,38.32522,-76.37574
188407,MDDNR,TRIB,CB5.1W,1/10/2008,8:01,0.5,S,ISM,M1,SALINITY,,16.02,PPT,F01,,,,9.5,,,38.32522,-76.37574
188407,MDDNR,TRIB,CB5.1W,1/10/2008,8:01,1,M,ISM,M1,SALINITY,,16.02,PPT,F01,,,,9.5,,,38.32522,-76.37574
188407,MDDNR,TRIB,CB5.1W,1/10/2008,8:01,2,M,ISM,M1,SALINITY,,16.09,PPT,F01,,,,9.5,,,38.32522,-76.37574
188407,MDDNR,TRIB,CB5.1W,1/10/2008,8:01,3,AP,ISM,M1,SALINITY,,16.15,PPT,F01,,,,9.5,,,38.32522,-76.37574
188407,MDDNR,TRIB,CB5.1W,1/10/2008,8:01,6,BP,ISM,M1,SALINITY,,16.29,PPT,F01,,,,9.5,,,38.32522,-76.37574
188407,MDDNR,TRIB,CB5.1W,1/10/2008,8:01,8,B,ISM,M1,SALINITY,,16.63,PPT,F01,,,,9.5,,,38.32522,-76.37574
188022,MDDNR,TRIB,CB5.1W,2/7/2008,7:55,0.5,S,ISM,M1,SALINITY,,15.07,PPT,F01,,,,9.5,,,38.32522,-76.37574
188022,MDDNR,TRIB,CB5.1W,2/7/2008,7:55,1,M,ISM,M1,SALINITY,,15.07,PPT,F01,,,,9.5,,,38.32522,-76.37574
188022,MDDNR,TRIB,CB5.1W,2/7/2008,7:55,2,M,ISM,M1,SALINITY,,15.07,PPT,F01,,,,9.5,,,38.32522,-76.37574
188022,MDDNR,TRIB,CB5.1W,2/7/2008,7:55,3,AP,ISM,M1,SALINITY,,15.07,PPT,F01,,,,9.5,,,38.32522,-76.37574
188022,MDDNR,TRIB,CB5.1W,2/7/2008,7:55,6,BP,ISM,M1,SALINITY,,15.41,PPT,F01,,,,9.5,,,38.32522,-76.37574
188022,MDDNR,TRIB,CB5.1W,2/7/2008,7:55,8,B,ISM,M1,SALINITY,,15.47,PPT,F01,,,,9.5,,,38.32522,-76.37574
188136,MDDNR,TRIB,CB5.1W,3/10/2008,9:22,0.5,S,ISM,M1,SALINITY,,11.08,PPT,F01,,,,9.5,,,38.32522,-76.37574
188136,MDDNR,TRIB,CB5.1W,3/10/2008,9:22,1,M,ISM,M1,SALINITY,,11.08,PPT,F01,,,,9.5,,,38.32522,-76.37574
188136,MDDNR,TRIB,CB5.1W,3/10/2008,9:22,2,M,ISM,M1,SALINITY,,11.08,PPT,F01,,,,9.5,,,38.32522,-76.37574
188136,MDDNR,TRIB,CB5.1W,3/10/2008,9:22,3,AP,ISM,M1,SALINITY,,11.15,PPT,F01,,,,9.5,,,38.32522,-76.37574
188136,MDDNR,TRIB,CB5.1W,3/10/2008,9:22,6,BP,ISM,M1,SALINITY,,12.53,PPT,F01,,,,9.5,,,38.32522,-76.37574
188136,MDDNR,TRIB,CB5.1W,3/10/2008,9:22,8,B,ISM,M1,SALINITY,,13.33,PPT,F01,,,,9.5,,,38.32522,-76.37574
187874,MDDNR,TRIB,CB5.1W,4/7/2008,10:15,0.5,S,ISM,M1,SALINITY,,8.82,PPT,F01,,,,9.5,,,38.32522,-76.37574
187874,MDDNR,TRIB,CB5.1W,4/7/2008,10:15,1,M,ISM,M1,SALINITY,,8.82,PPT,F01,,,,9.5,,,38.32522,-76.37574
187874,MDDNR,TRIB,CB5.1W,4/7/2008,10:15,2,M,ISM,M1,SALINITY,,8.82,PPT,F01,,,,9.5,,,38.32522,-76.37574
187874,MDDNR,TRIB,CB5.1W,4/7/2008,10:15,3,AP,ISM,M1,SALINITY,,8.89,PPT,F01,,,,9.5,,,38.32522,-76.37574
187874,MDDNR,TRIB,CB5.1W,4/7/2008,10:15,6,BP,ISM,M1,SALINITY,,8.89,PPT,F01,,,,9.5,,,38.32522,-76.37574
187874,MDDNR,TRIB,CB5.1W,4/7/2008,10:15,8,B,ISM,M1,SALINITY,,8.89,PPT,F01,,,,9.5,,,38.32522,-76.37574
187875,MDDNR,TRIB,CB5.1W,4/21/2008,10:11,0.5,S,ISM,M1,SALINITY,,9.33,PPT,F01,,,,9.5,,,38.32522,-76.37574
187875,MDDNR,TRIB,CB5.1W,4/21/2008,10:11,1,M,ISM,M1,SALINITY,,9.2,PPT,F01,,,,9.5,,,38.32522,-76.37574
187875,MDDNR,TRIB,CB5.1W,4/21/2008,10:11,2,M,ISM,M1,SALINITY,,9.27,PPT,F01,,,,9.5,,,38.32522,-76.37574
187875,MDDNR,TRIB,CB5.1W,4/21/2008,10:11,3,AP,ISM,M1,SALINITY,,9.27,PPT,F01,,,,9.5,,,38.32522,-76.37574
187875,MDDNR,TRIB,CB5.1W,4/21/2008,10:11,6,BP,ISM,M1,SALINITY,,10.3,PPT,F01,,,,9.5,,,38.32522,-76.37574
187875,MDDNR,TRIB,CB5.1W,4/21/2008,10:11,8,B,ISM,M1,SALINITY,,11.61,PPT,F01,,,,9.5,,,38.32522,-76.37574
188261,MDDNR,TRIB,CB5.1W,5/5/2008,9:35,0.5,S,ISM,M1,SALINITY,,10.56,PPT,F01,,,,9.5,,,38.32522,-76.37574
188261,MDDNR,TRIB,CB5.1W,5/5/2008,9:35,1,M,ISM,M1,SALINITY,,10.56,PPT,F01,,,,9.5,,,38.32522,-76.37574
188261,MDDNR,TRIB,CB5.1W,5/5/2008,9:35,2,M,ISM,M1,SALINITY,,10.56,PPT,F01,,,,9.5,,,38.32522,-76.37574
188261,MDDNR,TRIB,CB5.1W,5/5/2008,9:35,3,AP,ISM,M1,SALINITY,,10.56,PPT,F01,,,,9.5,,,38.32522,-76.37574
188261,MDDNR,TRIB,CB5.1W,5/5/2008,9:35,6,BP,ISM,M1,SALINITY,,10.56,PPT,F01,,,,9.5,,,38.32522,-76.37574
188261,MDDNR,TRIB,CB5.1W,5/5/2008,9:35,8,B,ISM,M1,SALINITY,,10.76,PPT,F01,,,,9.5,,,38.32522,-76.37574
188262,MDDNR,TRIB,CB5.1W,5/19/2008,9:44,0.5,S,ISM,M1,SALINITY,,10.11,PPT,F01,,,,9.5,,,38.32522,-76.37574
188262,MDDNR,TRIB,CB5.1W,5/19/2008,9:44,1,M,ISM,M1,SALINITY,,10.11,PPT,F01,,,,9.5,,,38.32522,-76.37574
188262,MDDNR,TRIB,CB5.1W,5/19/2008,9:44,2,M,ISM,M1,SALINITY,,10.11,PPT,F01,,,,9.5,,,38.32522,-76.37574
188262,MDDNR,TRIB,CB5.1W,5/19/2008,9:44,3,AP,ISM,M1,SALINITY,,10.11,PPT,F01,,,,9.5,,,38.32522,-76.37574
188262,MDDNR,TRIB,CB5.1W,5/19/2008,9:44,6,BP,ISM,M1,SALINITY,,10.11,PPT,F01,,,,9.5,,,38.32522,-76.37574
188262,MDDNR,TRIB,CB5.1W,5/19/2008,9:44,8,B,ISM,M1,SALINITY,,10.82,PPT,F01,,,,9.5,,,38.32522,-76.37574
187746,MDDNR,TRIB,CB5.1W,6/18/2008,9:40,0.5,S,ISM,M1,SALINITY,,9.85,PPT,F01,,,,9.5,,,38.32522,-76.37574
187746,MDDNR,TRIB,CB5.1W,6/18/2008,9:40,1,M,ISM,M1,SALINITY,,9.85,PPT,F01,,,,9.5,,,38.32522,-76.37574
187746,MDDNR,TRIB,CB5.1W,6/18/2008,9:40,2,M,ISM,M1,SALINITY,,9.85,PPT,F01,,,,9.5,,,38.32522,-76.37574
187746,MDDNR,TRIB,CB5.1W,6/18/2008,9:40,3,AP,ISM,M1,SALINITY,,9.85,PPT,F01,,,,9.5,,,38.32522,-76.37574
187746,MDDNR,TRIB,CB5.1W,6/18/2008,9:40,6,BP,ISM,M1,SALINITY,,10.76,PPT,F01,,,,9.5,,,38.32522,-76.37574
187746,MDDNR,TRIB,CB5.1W,6/18/2008,9:40,8,B,ISM,M1,SALINITY,,11.08,PPT,F01,,,,9.5,,,38.32522,-76.37574
189075,MDDNR,TRIB,CB5.1W,7/2/2008,9:37,0.5,S,ISM,M1,SALINITY,,10.95,PPT,F01,,,,9.5,,,38.32522,-76.37574
