Station,Date,Time (EST),Date+Time,DO (conc.),DO (%),Salinity (ppt),Temp (°C),Temp (°F),pH,Turbidity (NTU),Chlorophyll a (µg/l)
Patuxent River - Jug Bay,18-Jan-2004,19:30:00,18-Jan-2004 19:30:00,14.41,101.1,0.15,0.87,33.566,7.25,9.8,2.3
Patuxent River - Jug Bay,18-Jan-2004,19:45:00,18-Jan-2004 19:45:00,14.43,101.1,0.15,0.83,33.494,7.26,11.7,2.4
Patuxent River - Jug Bay,18-Jan-2004,20:00:00,18-Jan-2004 20:00:00,14.45,101.2,0.16,0.8,33.44,7.26,11.5,1.6
Patuxent River - Jug Bay,18-Jan-2004,20:15:00,18-Jan-2004 20:15:00,14.42,101.1,0.15,0.85,33.53,7.26,12.0,2.3
Patuxent River - Jug Bay,18-Jan-2004,20:30:00,18-Jan-2004 20:30:00,14.36,101.1,0.15,0.98,33.764,7.25,13.1,2.1
Patuxent River - Jug Bay,18-Jan-2004,20:45:00,18-Jan-2004 20:45:00,14.36,100.8,0.15,0.89,33.602,7.25,21.3,2.2
Patuxent River - Jug Bay,18-Jan-2004,21:00:00,18-Jan-2004 21:00:00,14.32,100.7,0.15,0.97,33.746,7.25,17.3,1.9
Patuxent River - Jug Bay,18-Jan-2004,21:15:00,18-Jan-2004 21:15:00,14.3,100.8,0.15,1.04,33.872,7.24,14.7,1.9
Patuxent River - Jug Bay,18-Jan-2004,21:30:00,18-Jan-2004 21:30:00,14.27,100.6,0.15,1.04,33.872,7.24,21.4,2.1
Patuxent River - Jug Bay,18-Jan-2004,21:45:00,18-Jan-2004 21:45:00,14.31,100.8,0.15,1.03,33.854,7.24,17.0,2.4
Patuxent River - Jug Bay,18-Jan-2004,22:00:00,18-Jan-2004 22:00:00,14.37,101.0,0.14,0.95,33.71,7.26,22.5,1.9
Patuxent River - Jug Bay,18-Jan-2004,22:15:00,18-Jan-2004 22:15:00,14.32,101.0,0.15,1.04,33.872,7.25,26.8,2.5
Patuxent River - Jug Bay,18-Jan-2004,22:30:00,18-Jan-2004 22:30:00,14.29,100.9,0.15,1.09,33.962,7.24,23.1,2.3
Patuxent River - Jug Bay,18-Jan-2004,22:45:00,18-Jan-2004 22:45:00,14.35,100.8,0.15,0.93,33.674,7.26,20.3,1.7
Patuxent River - Jug Bay,18-Jan-2004,23:00:00,18-Jan-2004 23:00:00,14.31,100.9,0.15,1.04,33.872,7.26,15.6,1.6
Patuxent River - Jug Bay,18-Jan-2004,23:15:00,18-Jan-2004 23:15:00,14.26,100.7,0.15,1.1,33.98,7.25,13.3,2.5
Patuxent River - Jug Bay,18-Jan-2004,23:30:00,18-Jan-2004 23:30:00,14.29,100.8,0.16,1.06,33.908,7.26,13.6,2.2
Patuxent River - Jug Bay,18-Jan-2004,23:45:00,18-Jan-2004 23:45:00,14.29,100.5,0.16,0.98,33.764,7.26,13.7,1.8
Patuxent River - Jug Bay,19-Jan-2004,00:00:00,19-Jan-2004 00:00:00,14.3,100.6,0.16,0.97,33.746,7.26,14.8,1.4
Patuxent River - Jug Bay,19-Jan-2004,00:15:00,19-Jan-2004 00:15:00,14.17,100.2,0.16,1.17,34.106,7.24,11.5,1.8
Patuxent River - Jug Bay,19-Jan-2004,00:30:00,19-Jan-2004 00:30:00,14.21,100.4,0.17,1.12,34.016,7.25,12.1,2.1
Patuxent River - Jug Bay,19-Jan-2004,00:45:00,19-Jan-2004 00:45:00,14.28,100.6,0.17,1.01,33.818,7.25,12.3,1.6
Patuxent River - Jug Bay,19-Jan-2004,01:00:00,19-Jan-2004 01:00:00,14.33,100.7,0.17,0.92,33.656,7.26,12.3,1.8
Patuxent River - Jug Bay,19-Jan-2004,01:15:00,19-Jan-2004 01:15:00,14.28,100.7,0.17,1.06,33.908,7.25,12.0,2.4
Patuxent River - Jug Bay,19-Jan-2004,01:30:00,19-Jan-2004 01:30:00,14.28,100.7,0.17,1.06,33.908,7.25,12.2,1.7
Patuxent River - Jug Bay,19-Jan-2004,01:45:00,19-Jan-2004 01:45:00,14.21,100.5,0.18,1.17,34.106,7.24,12.3,1.3
Patuxent River - Jug Bay,19-Jan-2004,02:00:00,19-Jan-2004 02:00:00,14.15,100.3,0.18,1.24,34.232,7.23,11.6,2.1
Patuxent River - Jug Bay,19-Jan-2004,02:15:00,19-Jan-2004 02:15:00,14.07,100.2,0.2,1.4,34.52,7.21,13.0,2.3
Patuxent River - Jug Bay,19-Jan-2004,02:30:00,19-Jan-2004 02:30:00,13.98,100.1,0.23,1.58,34.844,7.2,14.0,2.1
Patuxent River - Jug Bay,19-Jan-2004,02:45:00,19-Jan-2004 02:45:00,14.0,100.0,0.23,1.49,34.682,7.2,14.8,2.1
Patuxent River - Jug Bay,19-Jan-2004,03:00:00,19-Jan-2004 03:00:00,14.03,100.1,0.25,1.43,34.574,7.21,15.0,1.4
Patuxent River - Jug Bay,19-Jan-2004,03:15:00,19-Jan-2004 03:15:00,14.13,100.1,0.26,1.21,34.178,7.22,13.8,1.6
Patuxent River - Jug Bay,19-Jan-2004,03:30:00,19-Jan-2004 03:30:00,14.1,100.3,0.29,1.34,34.412,7.2,15.6,2.3
Patuxent River - Jug Bay,19-Jan-2004,03:45:00,19-Jan-2004 03:45:00,14.25,100.6,0.27,1.08,33.944,7.25,14.1,1.8
Patuxent River - Jug Bay,19-Jan-2004,04:00:00,19-Jan-2004 04:00:00,14.25,100.5,0.26,1.01,33.818,7.26,12.8,1.8
Patuxent River - Jug Bay,19-Jan-2004,04:15:00,19-Jan-2004 04:15:00,14.38,100.7,0.21,0.79,33.422,7.28,12.8,2.2
Patuxent River - Jug Bay,19-Jan-2004,04:30:00,19-Jan-2004 04:30:00,14.33,100.6,0.2,0.87,33.566,7.26,14.4,1.4
Patuxent River - Jug Bay,19-Jan-2004,04:45:00,19-Jan-2004 04:45:00,14.35,100.5,0.2,0.8,33.44,7.27,14.6,2.4
Patuxent River - Jug Bay,19-Jan-2004,05:00:00,19-Jan-2004 05:00:00,14.29,100.2,0.22,0.84,33.512,7.26,13.9,2.3
Patuxent River - Jug Bay,19-Jan-2004,05:15:00,19-Jan-2004 05:15:00,14.28,100.1,0.21,0.82,33.476,7.26,13.9,1.4
Patuxent River - Jug Bay,19-Jan-2004,05:30:00,19-Jan-2004 05:30:00,14.23,99.9,0.22,0.88,33.584,7.26,15.8,1.8
Patuxent River - Jug Bay,19-Jan-2004,05:45:00,19-Jan-2004 05:45:00,14.2,99.7,0.21,0.89,33.602,7.26,15.8,2.5
Patuxent River - Jug Bay,19-Jan-2004,06:00:00,19-Jan-2004 06:00:00,14.11,99.4,0.23,1.01,33.818,7.23,17.7,2.1
Patuxent River - Jug Bay,19-Jan-2004,06:15:00,19-Jan-2004 06:15:00,14.13,99.3,0.23,0.92,33.656,7.25,17.8,2.3
Patuxent River - Jug Bay,19-Jan-2004,06:30:00,19-Jan-2004 06:30:00,14.11,99.2,0.22,0.95,33.71,7.25,16.8,1.9
Patuxent River - Jug Bay,19-Jan-2004,06:45:00,19-Jan-2004 06:45:00,14.13,99.2,0.21,0.87,33.566,7.26,18.6,2.2
Patuxent River - Jug Bay,19-Jan-2004,07:00:00,19-Jan-2004 07:00:00,14.04,99.0,0.21,1.05,33.89,7.24,18.9,1.2
Patuxent River - Jug Bay,19-Jan-2004,07:15:00,19-Jan-2004 07:15:00,14.04,98.9,0.21,1.01,33.818,7.25,21.2,1.5
Patuxent River - Jug Bay,19-Jan-2004,07:30:00,19-Jan-2004 07:30:00,14.04,98.9,0.21,1.03,33.854,7.26,26.7,1.5
Patuxent River - Jug Bay,19-Jan-2004,07:45:00,19-Jan-2004 07:45:00,14.03,98.9,0.21,1.02,33.836,7.25,24.1,1.7
Patuxent River - Jug Bay,19-Jan-2004,08:00:00,19-Jan-2004 08:00:00,14.03,98.8,0.2,1.01,33.818,7.25,27.8,2.5
Patuxent River - Jug Bay,19-Jan-2004,08:15:00,19-Jan-2004 08:15:00,14.04,98.9,0.2,1.0,33.8,7.26,27.8,2.3
Patuxent River - Jug Bay,19-Jan-2004,08:30:00,19-Jan-2004 08:30:00,14.03,98.9,0.2,1.03,33.854,7.25,26.4,2.2
Patuxent River - Jug Bay,19-Jan-2004,08:45:00,19-Jan-2004 08:45:00,14.01,98.8,0.2,1.05,33.89,7.25,27.7,1.7
Patuxent River - Jug Bay,19-Jan-2004,09:00:00,19-Jan-2004 09:00:00,14.02,99.0,0.2,1.09,33.962,7.25,29.9,2.5
Patuxent River - Jug Bay,19-Jan-2004,09:15:00,19-Jan-2004 09:15:00,14.0,99.1,0.21,1.19,34.142,7.25,27.5,2.0
Patuxent River - Jug Bay,19-Jan-2004,09:30:00,19-Jan-2004 09:30:00,14.06,99.4,0.2,1.13,34.034,7.26,30.1,1.4
Patuxent River - Jug Bay,19-Jan-2004,09:45:00,19-Jan-2004 09:45:00,14.02,99.3,0.2,1.21,34.178,7.25,25.5,2.4
Patuxent River - Jug Bay,19-Jan-2004,10:00:00,19-Jan-2004 10:00:00,14.02,99.4,0.2,1.24,34.232,7.25,24.7,2.4
Patuxent River - Jug Bay,19-Jan-2004,10:15:00,19-Jan-2004 10:15:00,14.02,99.5,0.21,1.28,34.304,7.25,25.8,2.2
Patuxent River - Jug Bay,19-Jan-2004,10:30:00,19-Jan-2004 10:30:00,13.99,99.6,0.21,1.38,34.484,7.24,25.0,1.8
Patuxent River - Jug Bay,19-Jan-2004,10:45:00,19-Jan-2004 10:45:00,14.01,99.8,0.22,1.41,34.538,7.24,21.9,1.7
Patuxent River - Jug Bay,19-Jan-2004,11:00:00,19-Jan-2004 11:00:00,13.96,99.7,0.23,1.5,34.7,7.23,20.3,1.4
Patuxent River - Jug Bay,19-Jan-2004,11:15:00,19-Jan-2004 11:15:00,13.98,100.0,0.23,1.54,34.772,7.24,19.5,2.1
Patuxent River - Jug Bay,19-Jan-2004,11:30:00,19-Jan-2004 11:30:00,13.98,100.0,0.23,1.56,34.808,7.24,17.6,0.7
Patuxent River - Jug Bay,19-Jan-2004,11:45:00,19-Jan-2004 11:45:00,14.06,100.6,0.22,1.55,34.79,7.26,19.4,2.0
Patuxent River - Jug Bay,19-Jan-2004,12:00:00,19-Jan-2004 12:00:00,14.04,100.5,0.22,1.6,34.88,7.26,18.3,1.5
Patuxent River - Jug Bay,19-Jan-2004,12:15:00,19-Jan-2004 12:15:00,14.04,100.3,0.22,1.53,34.754,7.26,45.0,2.1
Patuxent River - Jug Bay,19-Jan-2004,12:30:00,19-Jan-2004 12:30:00,14.07,100.6,0.22,1.56,34.808,7.26,39.4,2.5
Patuxent River - Jug Bay,19-Jan-2004,12:45:00,19-Jan-2004 12:45:00,14.0,100.5,0.23,1.69,35.042,7.25,20.0,1.8
Patuxent River - Jug Bay,19-Jan-2004,13:00:00,19-Jan-2004 13:00:00,13.98,100.5,0.23,1.72,35.096,7.25,31.6,1.4
Patuxent River - Jug Bay,19-Jan-2004,13:15:00,19-Jan-2004 13:15:00,13.97,100.6,0.23,1.8,35.24,7.25,47.1,2.2
Patuxent River - Jug Bay,19-Jan-2004,13:30:00,19-Jan-2004 13:30:00,13.99,100.6,0.23,1.76,35.168,7.25,27.2,1.6
Patuxent River - Jug Bay,19-Jan-2004,13:45:00,19-Jan-2004 13:45:00,13.97,100.3,0.23,1.7,35.06,7.25,35.5,1.9
Patuxent River - Jug Bay,19-Jan-2004,14:00:00,19-Jan-2004 14:00:00,13.98,100.4,0.23,1.7,35.06,7.25,25.0,1.9
Patuxent River - Jug Bay,19-Jan-2004,14:15:00,19-Jan-2004 14:15:00,13.88,98.5,0.23,1.28,34.304,7.25,69.1,3.3
Patuxent River - Jug Bay,19-Jan-2004,14:30:00,19-Jan-2004 14:30:00,13.96,100.0,0.23,1.61,34.898,7.25,25.1,2.0
Patuxent River - Jug Bay,19-Jan-2004,14:45:00,19-Jan-2004 14:45:00,14.06,101.2,0.23,1.79,35.222,7.27,42.6,1.4
Patuxent River - Jug Bay,19-Jan-2004,15:00:00,19-Jan-2004 15:00:00,14.08,101.3,0.23,1.76,35.168,7.27,17.3,2.1
Patuxent River - Jug Bay,19-Jan-2004,15:15:00,19-Jan-2004 15:15:00,14.11,101.5,0.23,1.75,35.15,7.27,18.0,1.5
Patuxent River - Jug Bay,19-Jan-2004,15:30:00,19-Jan-2004 15:30:00,14.08,101.0,0.23,1.65,34.97,7.26,15.9,1.2
Patuxent River - Jug Bay,19-Jan-2004,15:45:00,19-Jan-2004 15:45:00,14.13,101.3,0.23,1.63,34.934,7.27,17.5,2.1
Patuxent River - Jug Bay,19-Jan-2004,16:00:00,19-Jan-2004 16:00:00,14.1,101.1,0.23,1.62,34.916,7.27,15.7,1.8
Patuxent River - Jug Bay,19-Jan-2004,16:15:00,19-Jan-2004 16:15:00,14.05,100.8,0.24,1.68,35.024,7.25,16.9,1.5
Patuxent River - Jug Bay,19-Jan-2004,16:30:00,19-Jan-2004 16:30:00,14.01,100.8,0.24,1.77,35.186,7.24,18.5,2.0
Patuxent River - Jug Bay,19-Jan-2004,16:45:00,19-Jan-2004 16:45:00,14.02,101.0,0.25,1.81,35.258,7.23,19.1,2.2
Patuxent River - Jug Bay,19-Jan-2004,17:00:00,19-Jan-2004 17:00:00,14.18,101.5,0.24,1.58,34.844,7.27,19.2,2.1
Patuxent River - Jug Bay,19-Jan-2004,17:15:00,19-Jan-2004 17:15:00,14.25,101.5,0.22,1.42,34.556,7.29,21.2,1.7
Patuxent River - Jug Bay,19-Jan-2004,17:30:00,19-Jan-2004 17:30:00,14.22,101.2,0.22,1.38,34.484,7.28,24.9,2.5
Patuxent River - Jug Bay,19-Jan-2004,17:45:00,19-Jan-2004 17:45:00,14.25,101.3,0.21,1.32,34.376,7.29,23.1,1.8
Patuxent River - Jug Bay,19-Jan-2004,18:00:00,19-Jan-2004 18:00:00,14.25,101.3,0.21,1.32,34.376,7.29,22.7,2.3
Patuxent River - Jug Bay,19-Jan-2004,18:15:00,19-Jan-2004 18:15:00,14.28,101.3,0.21,1.26,34.268,7.29,19.1,2.7
Patuxent River - Jug Bay,19-Jan-2004,18:30:00,19-Jan-2004 18:30:00,14.29,101.2,0.2,1.2,34.16,7.29,20.0,2.2
Patuxent River - Jug Bay,19-Jan-2004,18:45:00,19-Jan-2004 18:45:00,14.28,101.1,0.2,1.18,34.124,7.29,21.4,2.5
Patuxent River - Jug Bay,19-Jan-2004,19:00:00,19-Jan-2004 19:00:00,14.26,101.0,0.2,1.2,34.16,7.28,23.6,2.1
Patuxent River - Jug Bay,19-Jan-2004,19:15:00,19-Jan-2004 19:15:00,14.26,101.0,0.22,1.22,34.196,7.28,24.4,2.5
Patuxent River - Jug Bay,19-Jan-2004,19:30:00,19-Jan-2004 19:30:00,14.27,101.0,0.22,1.17,34.106,7.29,25.2,2.1
Patuxent River - Jug Bay,19-Jan-2004,19:45:00,19-Jan-2004 19:45:00,14.27,101.0,0.23,1.15,34.07,7.29,27.3,2.2
Patuxent River - Jug Bay,19-Jan-2004,20:00:00,19-Jan-2004 20:00:00,14.29,101.0,0.24,1.13,34.034,7.29,26.6,2.4
Patuxent River - Jug Bay,19-Jan-2004,20:15:00,19-Jan-2004 20:15:00,14.28,100.9,0.24,1.12,34.016,7.29,24.0,2.1
Patuxent River - Jug Bay,19-Jan-2004,20:30:00,19-Jan-2004 20:30:00,14.27,100.9,0.23,1.14,34.052,7.29,23.0,2.1
Patuxent River - Jug Bay,19-Jan-2004,20:45:00,19-Jan-2004 20:45:00,14.27,100.9,0.23,1.16,34.088,7.29,23.5,2.1
Patuxent River - Jug Bay,19-Jan-2004,21:00:00,19-Jan-2004 21:00:00,14.22,100.9,0.23,1.24,34.232,7.28,21.6,2.1
Patuxent River - Jug Bay,19-Jan-2004,21:15:00,19-Jan-2004 21:15:00,14.22,101.0,0.23,1.29,34.322,7.28,21.2,1.5
Patuxent River - Jug Bay,19-Jan-2004,21:30:00,19-Jan-2004 21:30:00,14.21,101.0,0.22,1.33,34.394,7.28,21.9,2.4
Patuxent River - Jug Bay,19-Jan-2004,21:45:00,19-Jan-2004 21:45:00,14.16,100.9,0.23,1.41,34.538,7.27,18.0,2.1
Patuxent River - Jug Bay,19-Jan-2004,22:00:00,19-Jan-2004 22:00:00,14.2,101.0,0.22,1.34,34.412,7.28,18.2,2.7
Patuxent River - Jug Bay,19-Jan-2004,22:15:00,19-Jan-2004 22:15:00,14.18,100.9,0.22,1.37,34.466,7.28,18.1,2.3
Patuxent River - Jug Bay,19-Jan-2004,22:30:00,19-Jan-2004 22:30:00,14.16,100.7,0.22,1.34,34.412,7.28,18.0,1.6
Patuxent River - Jug Bay,19-Jan-2004,22:45:00,19-Jan-2004 22:45:00,14.17,100.7,0.22,1.32,34.376,7.28,17.7,2.3
Patuxent River - Jug Bay,19-Jan-2004,23:00:00,19-Jan-2004 23:00:00,14.11,100.5,0.23,1.39,34.502,7.26,18.0,1.7
Patuxent River - Jug Bay,19-Jan-2004,23:15:00,19-Jan-2004 23:15:00,14.11,100.2,0.23,1.3,34.34,7.26,17.5,2.8
Patuxent River - Jug Bay,19-Jan-2004,23:30:00,19-Jan-2004 23:30:00,14.17,100.4,0.23,1.2,34.16,7.27,18.2,2.5
Patuxent River - Jug Bay,19-Jan-2004,23:45:00,19-Jan-2004 23:45:00,14.16,100.4,0.23,1.22,34.196,7.28,15.8,2.2
Patuxent River - Jug Bay,20-Jan-2004,00:00:00,20-Jan-2004 00:00:00,14.14,100.3,0.23,1.25,34.25,7.27,16.4,2.0
Patuxent River - Jug Bay,20-Jan-2004,00:15:00,20-Jan-2004 00:15:00,14.16,100.1,0.23,1.13,34.034,7.28,16.4,2.7
Patuxent River - Jug Bay,20-Jan-2004,00:30:00,20-Jan-2004 00:30:00,14.13,100.0,0.23,1.18,34.124,7.28,16.6,2.8
Patuxent River - Jug Bay,20-Jan-2004,00:45:00,20-Jan-2004 00:45:00,14.16,100.1,0.23,1.12,34.016,7.28,16.4,1.7
Patuxent River - Jug Bay,20-Jan-2004,01:00:00,20-Jan-2004 01:00:00,14.09,100.1,0.23,1.31,34.358,7.26,16.6,2.5
Patuxent River - Jug Bay,20-Jan-2004,01:15:00,20-Jan-2004 01:15:00,14.1,100.2,0.23,1.31,34.358,7.26,16.1,2.1
Patuxent River - Jug Bay,20-Jan-2004,01:30:00,20-Jan-2004 01:30:00,14.09,100.0,0.23,1.27,34.286,7.26,15.9,2.1
Patuxent River - Jug Bay,20-Jan-2004,01:45:00,20-Jan-2004 01:45:00,14.1,99.9,0.24,1.2,34.16,7.26,15.5,1.9
Patuxent River - Jug Bay,20-Jan-2004,02:00:00,20-Jan-2004 02:00:00,14.1,99.6,0.24,1.11,33.998,7.27,14.7,3.5
Patuxent River - Jug Bay,20-Jan-2004,02:15:00,20-Jan-2004 02:15:00,14.14,99.9,0.24,1.09,33.962,7.27,,1.9
Patuxent River - Jug Bay,20-Jan-2004,02:30:00,20-Jan-2004 02:30:00,14.16,99.9,0.23,1.05,33.89,7.27,14.5,2.4
Patuxent River - Jug Bay,20-Jan-2004,02:45:00,20-Jan-2004 02:45:00,14.16,100.0,0.23,1.09,33.962,7.27,14.1,2.2
Patuxent River - Jug Bay,20-Jan-2004,03:00:00,20-Jan-2004 03:00:00,14.18,100.1,0.23,1.07,33.926,7.27,15.0,2.1
Patuxent River - Jug Bay,20-Jan-2004,03:15:00,20-Jan-2004 03:15:00,14.2,100.1,0.23,1.03,33.854,7.27,15.2,2.4
Patuxent River - Jug Bay,20-Jan-2004,03:30:00,20-Jan-2004 03:30:00,14.21,100.0,0.24,0.95,33.71,7.27,15.0,1.9
Patuxent River - Jug Bay,20-Jan-2004,03:45:00,20-Jan-2004 03:45:00,14.23,100.0,0.23,0.9,33.62,7.28,14.8,2.1
Patuxent River - Jug Bay,20-Jan-2004,04:00:00,20-Jan-2004 04:00:00,14.19,100.0,0.24,1.0,33.8,7.27,15.1,1.8
Patuxent River - Jug Bay,20-Jan-2004,04:15:00,20-Jan-2004 04:15:00,14.05,99.8,0.25,1.3,34.34,7.21,14.7,1.9
Patuxent River - Jug Bay,20-Jan-2004,04:30:00,20-Jan-2004 04:30:00,14.1,100.0,0.24,1.23,34.214,7.23,15.5,2.4
Patuxent River - Jug Bay,20-Jan-2004,04:45:00,20-Jan-2004 04:45:00,14.16,100.1,0.24,1.14,34.052,7.25,15.6,2.9
Patuxent River - Jug Bay,20-Jan-2004,05:00:00,20-Jan-2004 05:00:00,14.25,100.1,0.23,0.91,33.638,7.27,15.4,1.9
Patuxent River - Jug Bay,20-Jan-2004,05:15:00,20-Jan-2004 05:15:00,14.32,100.2,0.22,0.76,33.368,7.3,16.6,2.3
Patuxent River - Jug Bay,20-Jan-2004,05:30:00,20-Jan-2004 05:30:00,14.35,100.2,0.21,0.69,33.242,7.3,17.3,1.8
Patuxent River - Jug Bay,20-Jan-2004,05:45:00,20-Jan-2004 05:45:00,14.34,100.0,0.21,0.66,33.188,7.3,17.0,2.0
Patuxent River - Jug Bay,20-Jan-2004,06:00:00,20-Jan-2004 06:00:00,14.37,100.0,0.21,0.55,32.99,7.31,17.3,1.9
Patuxent River - Jug Bay,20-Jan-2004,06:15:00,20-Jan-2004 06:15:00,14.32,100.0,0.22,0.67,33.206,7.29,16.0,2.6
Patuxent River - Jug Bay,20-Jan-2004,06:30:00,20-Jan-2004 06:30:00,14.39,99.9,0.21,0.5,32.9,7.3,16.6,2.3
Patuxent River - Jug Bay,20-Jan-2004,06:45:00,20-Jan-2004 06:45:00,14.41,99.8,0.22,0.4,32.72,7.3,15.8,2.3
Patuxent River - Jug Bay,20-Jan-2004,07:00:00,20-Jan-2004 07:00:00,14.36,99.6,0.22,0.44,32.792,7.29,16.1,2.7
Patuxent River - Jug Bay,20-Jan-2004,07:15:00,20-Jan-2004 07:15:00,14.38,99.5,0.23,0.35,32.63,7.28,17.5,1.9
Patuxent River - Jug Bay,20-Jan-2004,07:30:00,20-Jan-2004 07:30:00,14.38,99.3,0.24,0.29,32.522,7.28,17.0,2.0
Patuxent River - Jug Bay,20-Jan-2004,07:45:00,20-Jan-2004 07:45:00,14.42,99.3,0.25,0.2,32.36,7.28,18.4,2.4
Patuxent River - Jug Bay,20-Jan-2004,08:00:00,20-Jan-2004 08:00:00,14.42,99.3,0.24,0.18,32.324,7.28,17.7,2.7
Patuxent River - Jug Bay,20-Jan-2004,08:15:00,20-Jan-2004 08:15:00,14.46,99.5,0.24,0.17,32.306,7.28,20.5,1.8
Patuxent River - Jug Bay,20-Jan-2004,08:30:00,20-Jan-2004 08:30:00,14.5,99.7,0.24,0.12,32.216,7.28,19.3,2.7
Patuxent River - Jug Bay,20-Jan-2004,08:45:00,20-Jan-2004 08:45:00,14.53,99.8,0.25,0.1,32.18,7.29,18.4,2.5
Patuxent River - Jug Bay,20-Jan-2004,09:00:00,20-Jan-2004 09:00:00,14.56,100.0,0.26,0.09,32.162,7.29,18.1,2.3
Patuxent River - Jug Bay,20-Jan-2004,09:15:00,20-Jan-2004 09:15:00,14.57,100.1,0.26,0.11,32.198,7.28,20.5,1.8
Patuxent River - Jug Bay,20-Jan-2004,09:30:00,20-Jan-2004 09:30:00,14.61,100.3,0.26,0.07,32.126,7.29,21.4,1.7
Patuxent River - Jug Bay,20-Jan-2004,09:45:00,20-Jan-2004 09:45:00,14.59,100.3,0.27,0.13,32.234,7.28,19.3,1.6
Patuxent River - Jug Bay,20-Jan-2004,10:00:00,20-Jan-2004 10:00:00,14.62,100.4,0.28,0.1,32.18,7.28,18.0,1.6
Patuxent River - Jug Bay,20-Jan-2004,10:15:00,20-Jan-2004 10:15:00,14.58,100.5,0.28,0.21,32.378,7.27,22.1,1.9
Patuxent River - Jug Bay,20-Jan-2004,10:30:00,20-Jan-2004 10:30:00,14.63,100.7,0.28,0.16,32.288,7.27,20.4,0.6
Patuxent River - Jug Bay,20-Jan-2004,10:45:00,20-Jan-2004 10:45:00,14.62,100.7,0.29,0.17,32.306,7.27,26.1,1.4
Patuxent River - Jug Bay,20-Jan-2004,11:00:00,20-Jan-2004 11:00:00,14.62,100.8,0.29,0.21,32.378,7.27,20.2,1.6
Patuxent River - Jug Bay,20-Jan-2004,11:15:00,20-Jan-2004 11:15:00,14.55,100.8,0.3,0.4,32.72,7.26,19.7,1.7
Patuxent River - Jug Bay,20-Jan-2004,11:30:00,20-Jan-2004 11:30:00,14.58,101.1,0.31,0.39,32.702,7.27,19.2,1.4
Patuxent River - Jug Bay,20-Jan-2004,11:45:00,20-Jan-2004 11:45:00,14.59,101.1,0.3,0.4,32.72,7.27,18.3,1.3
Patuxent River - Jug Bay,20-Jan-2004,12:00:00,20-Jan-2004 12:00:00,14.58,101.1,0.3,0.41,32.738,7.27,17.8,1.0
Patuxent River - Jug Bay,20-Jan-2004,12:15:00,20-Jan-2004 12:15:00,14.58,101.3,0.31,0.49,32.882,7.27,16.8,1.1
Patuxent River - Jug Bay,20-Jan-2004,12:30:00,20-Jan-2004 12:30:00,14.59,101.6,0.31,0.58,33.044,7.27,17.8,0.7
Patuxent River - Jug Bay,20-Jan-2004,12:45:00,20-Jan-2004 12:45:00,14.61,101.9,0.31,0.63,33.134,7.27,19.4,1.2
Patuxent River - Jug Bay,20-Jan-2004,13:00:00,20-Jan-2004 13:00:00,14.64,102.2,0.31,0.66,33.188,7.28,20.2,0.9
Patuxent River - Jug Bay,20-Jan-2004,13:15:00,20-Jan-2004 13:15:00,14.59,102.2,0.31,0.77,33.386,7.28,17.3,0.8
Patuxent River - Jug Bay,20-Jan-2004,13:30:00,20-Jan-2004 13:30:00,14.55,102.1,0.31,0.86,33.548,7.27,17.8,1.2
Patuxent River - Jug Bay,20-Jan-2004,13:45:00,20-Jan-2004 13:45:00,14.52,102.1,0.3,0.9,33.62,7.27,17.3,1.4
Patuxent River - Jug Bay,20-Jan-2004,14:00:00,20-Jan-2004 14:00:00,14.53,102.1,0.3,0.89,33.602,7.27,20.9,1.4
Patuxent River - Jug Bay,20-Jan-2004,14:15:00,20-Jan-2004 14:15:00,14.53,102.2,0.3,0.92,33.656,7.28,16.1,1.6
Patuxent River - Jug Bay,20-Jan-2004,14:30:00,20-Jan-2004 14:30:00,14.53,102.3,0.3,0.97,33.746,7.28,35.0,2.0
Patuxent River - Jug Bay,20-Jan-2004,14:45:00,20-Jan-2004 14:45:00,14.54,102.3,0.3,0.94,33.692,7.28,17.0,1.7
Patuxent River - Jug Bay,20-Jan-2004,15:00:00,20-Jan-2004 15:00:00,14.54,102.3,0.3,0.96,33.728,7.28,17.3,1.2
Patuxent River - Jug Bay,20-Jan-2004,15:15:00,20-Jan-2004 15:15:00,14.52,102.2,0.3,0.93,33.674,7.27,16.0,1.0
Patuxent River - Jug Bay,20-Jan-2004,15:30:00,20-Jan-2004 15:30:00,14.55,102.6,0.3,1.01,33.818,7.28,14.8,1.7
Patuxent River - Jug Bay,20-Jan-2004,15:45:00,20-Jan-2004 15:45:00,14.54,102.4,0.3,0.96,33.728,7.27,14.7,1.1
Patuxent River - Jug Bay,20-Jan-2004,16:00:00,20-Jan-2004 16:00:00,14.55,102.2,0.3,0.88,33.584,7.27,15.0,1.0
Patuxent River - Jug Bay,20-Jan-2004,16:15:00,20-Jan-2004 16:15:00,14.56,102.1,0.29,0.81,33.458,7.27,14.8,2.3
Patuxent River - Jug Bay,20-Jan-2004,16:30:00,20-Jan-2004 16:30:00,14.57,102.0,0.29,0.76,33.368,7.27,14.5,1.8
Patuxent River - Jug Bay,20-Jan-2004,16:45:00,20-Jan-2004 16:45:00,14.56,101.9,0.3,0.74,33.332,7.27,15.0,1.9
Patuxent River - Jug Bay,20-Jan-2004,17:00:00,20-Jan-2004 17:00:00,14.5,101.8,0.29,0.86,33.548,7.26,15.5,1.9
