Station,Date,Time (EST),Date+Time,DO (conc.),DO (%),Salinity (ppt),Temp (°C),Temp (°F),pH,Turbidity (NTU),Chlorophyll a (µg/l)
Patuxent River - Jug Bay,04-Mar-2012,15:15:13,04-Mar-2012 15:15:13,,,0.12,9.5,49.1,6.81,57.3,5.7
Patuxent River - Jug Bay,04-Mar-2012,15:30:13,04-Mar-2012 15:30:13,,,0.12,9.53,49.1539995193481,6.82,61.2,5.4
Patuxent River - Jug Bay,04-Mar-2012,15:45:13,04-Mar-2012 15:45:13,,,0.12,9.71,49.4780000686646,6.82,55.1,5.5
Patuxent River - Jug Bay,04-Mar-2012,16:00:12,04-Mar-2012 16:00:12,,,0.12,9.62,49.3159997940063,6.83,59.9,6.0
Patuxent River - Jug Bay,04-Mar-2012,16:15:12,04-Mar-2012 16:15:12,,,0.12,9.67,49.4060001373291,6.84,57.9,5.7
Patuxent River - Jug Bay,04-Mar-2012,16:30:13,04-Mar-2012 16:30:13,,,0.12,9.66,49.3879997253418,6.84,58.7,7.0
Patuxent River - Jug Bay,04-Mar-2012,16:45:13,04-Mar-2012 16:45:13,,,0.12,9.63,49.3340002059937,6.84,61.0,5.8
Patuxent River - Jug Bay,04-Mar-2012,17:00:13,04-Mar-2012 17:00:13,,,0.12,9.61,49.297999382019,6.84,60.6,5.6
Patuxent River - Jug Bay,04-Mar-2012,17:15:13,04-Mar-2012 17:15:13,,,0.12,9.5,49.1,6.83,61.3,5.9
Patuxent River - Jug Bay,04-Mar-2012,17:30:13,04-Mar-2012 17:30:13,,,0.12,9.47,49.0460004806519,6.83,61.6,6.3
Patuxent River - Jug Bay,04-Mar-2012,17:45:13,04-Mar-2012 17:45:13,,,0.12,9.47,49.0460004806519,6.84,62.7,5.6
Patuxent River - Jug Bay,04-Mar-2012,18:00:13,04-Mar-2012 18:00:13,,,0.12,9.42,48.9560001373291,6.84,61.8,6.1
Patuxent River - Jug Bay,04-Mar-2012,18:15:13,04-Mar-2012 18:15:13,,,0.12,9.39,48.902000617981,6.84,63.6,6.1
Patuxent River - Jug Bay,04-Mar-2012,18:30:13,04-Mar-2012 18:30:13,,,0.12,9.34,48.8120002746582,6.83,56.8,6.5
Patuxent River - Jug Bay,04-Mar-2012,18:45:13,04-Mar-2012 18:45:13,,,0.12,9.25,48.65,6.84,57.8,6.2
Patuxent River - Jug Bay,04-Mar-2012,19:00:13,04-Mar-2012 19:00:13,,,0.12,9.27,48.6860008239746,6.83,56.4,5.9
Patuxent River - Jug Bay,04-Mar-2012,19:15:13,04-Mar-2012 19:15:13,,,0.12,9.19,48.5419992446899,6.82,56.4,5.7
Patuxent River - Jug Bay,04-Mar-2012,19:30:13,04-Mar-2012 19:30:13,,,0.12,9.21,48.5780000686646,6.83,53.4,5.1
Patuxent River - Jug Bay,04-Mar-2012,19:45:13,04-Mar-2012 19:45:13,,,0.12,9.15,48.4699993133545,6.82,53.5,5.6
Patuxent River - Jug Bay,04-Mar-2012,20:00:13,04-Mar-2012 20:00:13,,,0.12,9.19,48.5419992446899,6.83,51.1,6.1
Patuxent River - Jug Bay,04-Mar-2012,20:15:13,04-Mar-2012 20:15:13,,,0.12,9.14,48.452000617981,6.82,52.7,6.3
Patuxent River - Jug Bay,04-Mar-2012,20:30:13,04-Mar-2012 20:30:13,,,0.12,9.13,48.4340002059937,6.82,50.3,5.6
Patuxent River - Jug Bay,04-Mar-2012,20:45:14,04-Mar-2012 20:45:14,,,0.12,9.14,48.452000617981,6.83,50.4,5.4
Patuxent River - Jug Bay,04-Mar-2012,21:00:13,04-Mar-2012 21:00:13,,,0.13,9.32,48.7759994506836,6.83,42.2,5.2
Patuxent River - Jug Bay,04-Mar-2012,21:15:13,04-Mar-2012 21:15:13,,,0.12,9.1,48.3800006866455,6.84,46.5,5.4
Patuxent River - Jug Bay,04-Mar-2012,21:30:13,04-Mar-2012 21:30:13,,,0.12,9.09,48.3620002746582,6.85,46.0,5.9
Patuxent River - Jug Bay,04-Mar-2012,21:45:13,04-Mar-2012 21:45:13,,,0.12,9.06,48.3080007553101,6.85,48.1,5.7
Patuxent River - Jug Bay,04-Mar-2012,22:00:13,04-Mar-2012 22:00:13,,,0.12,9.02,48.2360008239746,6.85,50.9,5.4
Patuxent River - Jug Bay,04-Mar-2012,22:15:13,04-Mar-2012 22:15:13,,,0.12,8.94,48.0919992446899,6.85,45.5,5.7
Patuxent River - Jug Bay,04-Mar-2012,22:30:13,04-Mar-2012 22:30:13,,,0.13,8.92,48.0560001373291,6.85,46.2,5.8
Patuxent River - Jug Bay,04-Mar-2012,22:45:13,04-Mar-2012 22:45:13,,,0.12,8.91,48.0379997253418,6.85,48.3,6.4
Patuxent River - Jug Bay,04-Mar-2012,23:00:13,04-Mar-2012 23:00:13,,,0.12,8.84,47.9120002746582,6.85,49.2,5.9
Patuxent River - Jug Bay,04-Mar-2012,23:15:13,04-Mar-2012 23:15:13,,,0.12,8.88,47.9840002059937,6.85,47.4,5.8
Patuxent River - Jug Bay,04-Mar-2012,23:30:13,04-Mar-2012 23:30:13,,,0.12,8.92,48.0560001373291,6.85,47.3,5.4
Patuxent River - Jug Bay,04-Mar-2012,23:45:13,04-Mar-2012 23:45:13,,,0.12,8.81,47.8580007553101,6.85,47.3,5.2
Patuxent River - Jug Bay,05-Mar-2012,00:00:13,05-Mar-2012 00:00:13,,,0.12,8.85,47.9300006866455,6.86,46.8,5.7
Patuxent River - Jug Bay,05-Mar-2012,00:15:13,05-Mar-2012 00:15:13,,,0.13,8.92,48.0560001373291,6.86,43.8,5.3
Patuxent River - Jug Bay,05-Mar-2012,00:30:13,05-Mar-2012 00:30:13,,,0.13,8.87,47.9659997940064,6.86,46.6,5.2
Patuxent River - Jug Bay,05-Mar-2012,00:45:13,05-Mar-2012 00:45:13,,,0.13,8.89,48.002000617981,6.86,44.5,5.5
Patuxent River - Jug Bay,05-Mar-2012,01:00:13,05-Mar-2012 01:00:13,,,0.12,8.9,48.0199993133545,6.86,45.8,5.5
Patuxent River - Jug Bay,05-Mar-2012,01:15:13,05-Mar-2012 01:15:13,,,0.12,8.71,47.6780000686646,6.85,43.7,4.6
Patuxent River - Jug Bay,05-Mar-2012,01:30:13,05-Mar-2012 01:30:13,,,0.12,8.9,48.0199993133545,6.87,42.1,5.4
Patuxent River - Jug Bay,05-Mar-2012,01:45:13,05-Mar-2012 01:45:13,,,0.12,8.9,48.0199993133545,6.86,43.0,5.5
Patuxent River - Jug Bay,05-Mar-2012,02:00:13,05-Mar-2012 02:00:13,,,0.12,8.85,47.9300006866455,6.85,42.4,5.3
Patuxent River - Jug Bay,05-Mar-2012,02:15:13,05-Mar-2012 02:15:13,,,0.13,8.93,48.0740005493164,6.85,44.8,5.4
Patuxent River - Jug Bay,05-Mar-2012,02:30:13,05-Mar-2012 02:30:13,,,0.13,8.98,48.1639991760254,6.84,44.6,5.6
Patuxent River - Jug Bay,05-Mar-2012,02:45:13,05-Mar-2012 02:45:13,,,0.13,8.94,48.0919992446899,6.83,43.3,5.7
Patuxent River - Jug Bay,05-Mar-2012,03:00:13,05-Mar-2012 03:00:13,,,0.13,8.79,47.8219999313354,6.82,44.8,5.4
Patuxent River - Jug Bay,05-Mar-2012,03:15:13,05-Mar-2012 03:15:13,,,0.13,8.68,47.6240005493164,6.82,45.5,5.1
Patuxent River - Jug Bay,05-Mar-2012,03:30:13,05-Mar-2012 03:30:13,,,0.13,8.56,47.4080007553101,6.82,44.6,5.3
Patuxent River - Jug Bay,05-Mar-2012,03:45:13,05-Mar-2012 03:45:13,,,0.13,8.36,47.047999382019,6.81,43.0,5.0
Patuxent River - Jug Bay,05-Mar-2012,04:00:13,05-Mar-2012 04:00:13,,,0.13,8.27,46.8860008239746,6.8,42.1,5.5
Patuxent River - Jug Bay,05-Mar-2012,04:15:13,05-Mar-2012 04:15:13,,,0.13,8.21,46.7780000686646,6.8,44.4,5.0
Patuxent River - Jug Bay,05-Mar-2012,04:30:14,05-Mar-2012 04:30:14,,,0.12,8.14,46.652000617981,6.79,40.3,5.0
Patuxent River - Jug Bay,05-Mar-2012,04:45:13,05-Mar-2012 04:45:13,,,0.12,8.25,46.85,6.78,43.4,4.8
Patuxent River - Jug Bay,05-Mar-2012,05:00:13,05-Mar-2012 05:00:13,,,0.13,8.21,46.7780000686646,6.79,41.7,4.8
Patuxent River - Jug Bay,05-Mar-2012,05:15:14,05-Mar-2012 05:15:14,,,0.12,8.18,46.7240005493164,6.79,42.6,5.2
Patuxent River - Jug Bay,05-Mar-2012,05:30:13,05-Mar-2012 05:30:13,,,0.13,8.0,46.4,6.78,40.8,5.1
Patuxent River - Jug Bay,05-Mar-2012,05:45:13,05-Mar-2012 05:45:13,,,0.13,7.95,46.3099996566772,6.79,42.7,4.9
Patuxent River - Jug Bay,05-Mar-2012,06:00:13,05-Mar-2012 06:00:13,,,0.13,7.93,46.2739996910095,6.78,39.8,5.3
Patuxent River - Jug Bay,05-Mar-2012,06:15:14,05-Mar-2012 06:15:14,,,0.12,7.89,46.2019997596741,6.79,38.6,4.9
Patuxent River - Jug Bay,05-Mar-2012,06:30:13,05-Mar-2012 06:30:13,,,0.12,7.78,46.004000377655,6.79,39.1,5.0
Patuxent River - Jug Bay,05-Mar-2012,06:45:14,05-Mar-2012 06:45:14,,,0.12,7.76,45.9680004119873,6.79,37.4,4.7
Patuxent River - Jug Bay,05-Mar-2012,07:00:13,05-Mar-2012 07:00:13,,,0.12,7.55,45.5900003433228,6.79,37.7,4.6
Patuxent River - Jug Bay,05-Mar-2012,07:15:14,05-Mar-2012 07:15:14,,,0.13,7.61,45.6980002403259,6.8,36.5,4.6
Patuxent River - Jug Bay,05-Mar-2012,07:30:14,05-Mar-2012 07:30:14,,,0.13,7.65,45.7700001716614,6.8,35.6,4.6
Patuxent River - Jug Bay,05-Mar-2012,07:45:13,05-Mar-2012 07:45:13,,,0.13,7.64,45.7519997596741,6.8,36.8,4.7
Patuxent River - Jug Bay,05-Mar-2012,08:00:13,05-Mar-2012 08:00:13,,,0.13,7.68,45.8239996910095,6.79,34.1,4.4
Patuxent River - Jug Bay,05-Mar-2012,08:15:13,05-Mar-2012 08:15:13,,,0.13,7.65,45.7700001716614,6.79,34.7,4.4
Patuxent River - Jug Bay,05-Mar-2012,08:30:13,05-Mar-2012 08:30:13,,,0.12,7.54,45.5719999313354,6.79,34.2,4.7
Patuxent River - Jug Bay,05-Mar-2012,08:45:13,05-Mar-2012 08:45:13,,,0.13,7.6,45.6799998283386,6.8,34.2,5.1
Patuxent River - Jug Bay,05-Mar-2012,09:00:13,05-Mar-2012 09:00:13,,,0.13,7.52,45.5359999656677,6.79,35.8,4.9
Patuxent River - Jug Bay,05-Mar-2012,09:15:13,05-Mar-2012 09:15:13,,,0.13,7.56,45.6079998970032,6.8,33.9,4.6
Patuxent River - Jug Bay,05-Mar-2012,09:30:13,05-Mar-2012 09:30:13,,,0.13,7.54,45.5719999313354,6.8,33.5,4.0
Patuxent River - Jug Bay,05-Mar-2012,09:45:14,05-Mar-2012 09:45:14,,,0.13,7.54,45.5719999313354,6.81,32.7,4.3
Patuxent River - Jug Bay,05-Mar-2012,10:00:14,05-Mar-2012 10:00:14,,,0.13,7.54,45.5719999313354,6.81,32.5,4.4
Patuxent River - Jug Bay,05-Mar-2012,10:15:13,05-Mar-2012 10:15:13,,,0.13,7.52,45.5359999656677,6.81,32.2,5.2
Patuxent River - Jug Bay,05-Mar-2012,10:30:13,05-Mar-2012 10:30:13,,,0.13,7.52,45.5359999656677,6.79,31.9,4.4
Patuxent River - Jug Bay,05-Mar-2012,10:45:14,05-Mar-2012 10:45:14,,,0.13,7.59,45.6620002746582,6.81,32.2,4.8
Patuxent River - Jug Bay,05-Mar-2012,11:00:13,05-Mar-2012 11:00:13,,,0.13,7.63,45.7340002059937,6.81,31.5,4.8
Patuxent River - Jug Bay,05-Mar-2012,11:15:14,05-Mar-2012 11:15:14,,,0.13,7.71,45.8780000686645,6.82,32.1,4.1
Patuxent River - Jug Bay,05-Mar-2012,11:30:13,05-Mar-2012 11:30:13,,,0.13,7.67,45.8060001373291,6.82,31.9,4.6
Patuxent River - Jug Bay,05-Mar-2012,11:45:14,05-Mar-2012 11:45:14,,,0.13,7.77,45.9859999656677,6.82,32.8,4.9
Patuxent River - Jug Bay,05-Mar-2012,12:00:14,05-Mar-2012 12:00:14,,,0.13,7.85,46.1299998283386,6.83,30.2,4.8
Patuxent River - Jug Bay,05-Mar-2012,12:15:13,05-Mar-2012 12:15:13,,,0.13,7.9,46.2200001716614,6.83,30.8,5.0
Patuxent River - Jug Bay,05-Mar-2012,12:30:13,05-Mar-2012 12:30:13,,,0.13,7.9,46.2200001716614,6.83,31.7,5.2
Patuxent River - Jug Bay,05-Mar-2012,12:45:14,05-Mar-2012 12:45:14,,,0.13,7.93,46.2739996910095,6.83,30.8,4.9
Patuxent River - Jug Bay,05-Mar-2012,13:00:14,05-Mar-2012 13:00:14,,,0.13,7.93,46.2739996910095,6.83,30.2,4.8
Patuxent River - Jug Bay,05-Mar-2012,13:15:13,05-Mar-2012 13:15:13,,,0.13,7.94,46.2920001029968,6.84,31.2,5.2
Patuxent River - Jug Bay,05-Mar-2012,13:30:14,05-Mar-2012 13:30:14,,,0.13,8.0,46.4,6.84,32.2,4.7
Patuxent River - Jug Bay,05-Mar-2012,13:45:13,05-Mar-2012 13:45:13,,,0.13,8.05,46.4900003433228,6.85,31.8,5.3
Patuxent River - Jug Bay,05-Mar-2012,14:00:14,05-Mar-2012 14:00:14,,,0.12,8.12,46.6159997940063,6.86,31.9,4.8
Patuxent River - Jug Bay,05-Mar-2012,14:15:14,05-Mar-2012 14:15:14,,,0.13,8.16,46.6879997253418,6.87,30.8,4.2
Patuxent River - Jug Bay,05-Mar-2012,14:30:13,05-Mar-2012 14:30:13,,,0.13,8.17,46.7060001373291,6.87,31.6,4.9
Patuxent River - Jug Bay,05-Mar-2012,14:45:13,05-Mar-2012 14:45:13,,,0.13,8.16,46.6879997253418,6.85,31.3,5.4
Patuxent River - Jug Bay,05-Mar-2012,15:00:13,05-Mar-2012 15:00:13,,,0.13,8.18,46.7240005493164,6.85,29.8,4.8
Patuxent River - Jug Bay,05-Mar-2012,15:15:14,05-Mar-2012 15:15:14,,,0.13,8.18,46.7240005493164,6.84,31.3,4.6
Patuxent River - Jug Bay,05-Mar-2012,15:30:13,05-Mar-2012 15:30:13,,,0.13,8.1,46.5800006866455,6.83,30.2,4.5
Patuxent River - Jug Bay,05-Mar-2012,15:45:14,05-Mar-2012 15:45:14,,,0.14,8.07,46.5259994506836,6.82,29.1,4.6
Patuxent River - Jug Bay,05-Mar-2012,16:00:14,05-Mar-2012 16:00:14,,,0.14,8.02,46.4360008239746,6.82,29.0,4.7
Patuxent River - Jug Bay,05-Mar-2012,16:15:13,05-Mar-2012 16:15:13,,,0.14,8.06,46.5080007553101,6.82,28.9,3.9
Patuxent River - Jug Bay,05-Mar-2012,16:30:13,05-Mar-2012 16:30:13,,,0.13,8.05,46.4900003433228,6.84,30.5,4.8
Patuxent River - Jug Bay,05-Mar-2012,16:45:13,05-Mar-2012 16:45:13,,,0.13,8.08,46.5439998626709,6.85,30.3,4.4
Patuxent River - Jug Bay,05-Mar-2012,17:00:13,05-Mar-2012 17:00:13,,,0.13,8.07,46.5259994506836,6.87,32.1,4.7
Patuxent River - Jug Bay,05-Mar-2012,17:15:13,05-Mar-2012 17:15:13,,,0.14,8.02,46.4360008239746,6.87,31.7,5.4
Patuxent River - Jug Bay,05-Mar-2012,17:30:13,05-Mar-2012 17:30:13,,,0.13,7.93,46.2739996910095,6.88,31.8,4.2
Patuxent River - Jug Bay,05-Mar-2012,17:45:13,05-Mar-2012 17:45:13,,,0.13,7.9,46.2200001716614,6.88,31.4,4.5
Patuxent River - Jug Bay,05-Mar-2012,18:00:14,05-Mar-2012 18:00:14,,,0.13,7.83,46.0939998626709,6.88,30.7,4.4
Patuxent River - Jug Bay,05-Mar-2012,18:15:14,05-Mar-2012 18:15:14,,,0.13,7.83,46.0939998626709,6.87,30.8,4.2
Patuxent River - Jug Bay,05-Mar-2012,18:30:14,05-Mar-2012 18:30:14,,,0.13,7.71,45.8780000686645,6.88,27.8,4.2
Patuxent River - Jug Bay,05-Mar-2012,18:45:14,05-Mar-2012 18:45:14,,,0.13,7.74,45.9319995880127,6.87,28.2,4.5
Patuxent River - Jug Bay,05-Mar-2012,19:00:14,05-Mar-2012 19:00:14,,,0.14,7.77,45.9859999656677,6.88,28.0,4.0
Patuxent River - Jug Bay,05-Mar-2012,19:15:14,05-Mar-2012 19:15:14,,,0.13,7.74,45.9319995880127,6.88,26.9,4.0
Patuxent River - Jug Bay,05-Mar-2012,19:30:14,05-Mar-2012 19:30:14,,,0.14,7.69,45.8420001029968,6.88,26.1,4.7
Patuxent River - Jug Bay,05-Mar-2012,19:45:14,05-Mar-2012 19:45:14,,,0.14,7.61,45.6980002403259,6.88,25.4,4.9
Patuxent River - Jug Bay,05-Mar-2012,20:00:14,05-Mar-2012 20:00:14,,,0.14,7.54,45.5719999313354,6.88,26.0,3.9
Patuxent River - Jug Bay,05-Mar-2012,20:15:14,05-Mar-2012 20:15:14,,,0.14,7.6,45.6799998283386,6.89,24.7,4.1
Patuxent River - Jug Bay,05-Mar-2012,20:30:14,05-Mar-2012 20:30:14,,,0.14,7.53,45.554000377655,6.89,26.3,4.5
Patuxent River - Jug Bay,05-Mar-2012,20:45:14,05-Mar-2012 20:45:14,,,0.14,7.48,45.4640000343323,6.9,23.6,3.7
Patuxent River - Jug Bay,05-Mar-2012,21:00:14,05-Mar-2012 21:00:14,,,0.14,7.54,45.5719999313354,6.89,22.9,4.0
Patuxent River - Jug Bay,05-Mar-2012,21:15:14,05-Mar-2012 21:15:14,,,0.15,7.45,45.4099996566772,6.89,24.7,4.2
Patuxent River - Jug Bay,05-Mar-2012,21:30:14,05-Mar-2012 21:30:14,,,0.15,7.45,45.4099996566772,6.9,23.3,4.0
Patuxent River - Jug Bay,05-Mar-2012,21:45:13,05-Mar-2012 21:45:13,,,0.14,7.3,45.1400003433228,6.91,24.7,6.0
Patuxent River - Jug Bay,05-Mar-2012,22:00:14,05-Mar-2012 22:00:14,,,0.15,7.3,45.1400003433228,6.91,22.5,4.1
Patuxent River - Jug Bay,05-Mar-2012,22:15:14,05-Mar-2012 22:15:14,,,0.15,7.27,45.0859999656677,6.92,22.2,4.5
Patuxent River - Jug Bay,05-Mar-2012,22:30:14,05-Mar-2012 22:30:14,,,0.15,7.19,44.9420001029968,6.92,22.3,3.7
Patuxent River - Jug Bay,05-Mar-2012,22:45:14,05-Mar-2012 22:45:14,,,0.14,7.13,44.8340002059937,6.92,23.1,3.9
Patuxent River - Jug Bay,05-Mar-2012,23:00:14,05-Mar-2012 23:00:14,,,0.15,7.14,44.8519997596741,6.92,22.7,5.0
Patuxent River - Jug Bay,05-Mar-2012,23:15:14,05-Mar-2012 23:15:14,,,0.14,7.14,44.8519997596741,6.91,20.9,3.2
Patuxent River - Jug Bay,05-Mar-2012,23:30:14,05-Mar-2012 23:30:14,,,0.14,7.04,44.6719999313354,6.92,20.5,4.2
Patuxent River - Jug Bay,05-Mar-2012,23:45:14,05-Mar-2012 23:45:14,,,0.14,7.0,44.6,6.92,21.3,4.3
Patuxent River - Jug Bay,06-Mar-2012,00:00:14,06-Mar-2012 00:00:14,,,0.14,6.99,44.5819995880127,6.93,20.1,3.2
Patuxent River - Jug Bay,06-Mar-2012,00:15:14,06-Mar-2012 00:15:14,,,0.15,7.03,44.654000377655,6.92,20.6,3.2
Patuxent River - Jug Bay,06-Mar-2012,00:30:14,06-Mar-2012 00:30:14,,,0.14,7.02,44.6359999656677,6.92,20.7,4.1
Patuxent River - Jug Bay,06-Mar-2012,00:45:14,06-Mar-2012 00:45:14,,,0.14,6.99,44.5819995880127,6.92,21.0,3.4
Patuxent River - Jug Bay,06-Mar-2012,01:00:14,06-Mar-2012 01:00:14,,,0.14,6.99,44.5819995880127,6.92,20.4,3.9
Patuxent River - Jug Bay,06-Mar-2012,01:15:14,06-Mar-2012 01:15:14,,,0.14,6.93,44.4739996910095,6.91,20.8,3.8
Patuxent River - Jug Bay,06-Mar-2012,01:30:14,06-Mar-2012 01:30:14,,,0.14,6.89,44.4019997596741,6.92,20.9,4.2
Patuxent River - Jug Bay,06-Mar-2012,01:45:14,06-Mar-2012 01:45:14,,,0.14,6.93,44.4739996910095,6.92,22.3,4.0
Patuxent River - Jug Bay,06-Mar-2012,02:00:14,06-Mar-2012 02:00:14,,,0.14,7.02,44.6359999656677,6.93,20.2,3.8
Patuxent River - Jug Bay,06-Mar-2012,02:15:14,06-Mar-2012 02:15:14,,,0.15,6.98,44.5640000343323,6.92,19.1,3.4
Patuxent River - Jug Bay,06-Mar-2012,02:30:14,06-Mar-2012 02:30:14,,,0.14,6.95,44.5099996566772,6.92,22.6,3.9
Patuxent River - Jug Bay,06-Mar-2012,02:45:14,06-Mar-2012 02:45:14,,,0.15,7.03,44.654000377655,6.92,20.1,4.2
Patuxent River - Jug Bay,06-Mar-2012,03:00:14,06-Mar-2012 03:00:14,,,0.15,6.97,44.545999622345,6.92,20.5,4.1
Patuxent River - Jug Bay,06-Mar-2012,03:15:14,06-Mar-2012 03:15:14,,,0.15,6.98,44.5640000343323,6.91,20.2,3.6
Patuxent River - Jug Bay,06-Mar-2012,03:30:14,06-Mar-2012 03:30:14,,,0.15,7.08,44.7439998626709,6.9,20.2,3.6
Patuxent River - Jug Bay,06-Mar-2012,03:45:14,06-Mar-2012 03:45:14,,,0.15,6.98,44.5640000343323,6.91,18.9,3.6
Patuxent River - Jug Bay,06-Mar-2012,04:00:14,06-Mar-2012 04:00:14,,,0.15,6.88,44.3840002059937,6.9,19.7,3.7
Patuxent River - Jug Bay,06-Mar-2012,04:15:14,06-Mar-2012 04:15:14,,,0.14,6.82,44.2760003089905,6.89,19.1,4.1
Patuxent River - Jug Bay,06-Mar-2012,04:30:13,06-Mar-2012 04:30:13,,,0.16,6.68,44.0239996910095,6.89,19.1,3.6
Patuxent River - Jug Bay,06-Mar-2012,04:45:14,06-Mar-2012 04:45:14,,,0.15,6.54,43.7719999313355,6.9,19.8,4.0
Patuxent River - Jug Bay,06-Mar-2012,05:00:14,06-Mar-2012 05:00:14,,,0.14,6.43,43.5739996910095,6.9,20.1,3.0
Patuxent River - Jug Bay,06-Mar-2012,05:15:14,06-Mar-2012 05:15:14,,,0.14,6.4,43.5200001716614,6.9,19.8,3.0
Patuxent River - Jug Bay,06-Mar-2012,05:30:14,06-Mar-2012 05:30:14,,,0.15,6.4,43.5200001716614,6.89,17.8,3.4
Patuxent River - Jug Bay,06-Mar-2012,05:45:14,06-Mar-2012 05:45:14,,,0.15,6.39,43.5019997596741,6.9,18.9,3.2
Patuxent River - Jug Bay,06-Mar-2012,06:00:14,06-Mar-2012 06:00:14,,,0.15,6.37,43.4659997940064,6.9,17.9,2.8
Patuxent River - Jug Bay,06-Mar-2012,06:15:14,06-Mar-2012 06:15:14,,,0.15,6.26,43.2680004119873,6.9,19.4,2.9
Patuxent River - Jug Bay,06-Mar-2012,06:30:14,06-Mar-2012 06:30:14,,,0.16,6.17,43.1060001373291,6.91,18.0,3.1
Patuxent River - Jug Bay,06-Mar-2012,06:45:14,06-Mar-2012 06:45:14,,,0.16,6.18,43.1239996910095,6.89,17.1,3.4
Patuxent River - Jug Bay,06-Mar-2012,07:00:14,06-Mar-2012 07:00:14,,,0.16,6.14,43.0519997596741,6.91,17.0,2.8
Patuxent River - Jug Bay,06-Mar-2012,07:15:14,06-Mar-2012 07:15:14,,,0.15,6.09,42.9620002746582,6.88,17.3,3.7
Patuxent River - Jug Bay,06-Mar-2012,07:30:14,06-Mar-2012 07:30:14,,,0.15,6.01,42.8180004119873,6.89,16.8,3.5
Patuxent River - Jug Bay,06-Mar-2012,07:45:14,06-Mar-2012 07:45:14,,,0.15,5.99,42.7819995880127,6.87,17.7,3.5
Patuxent River - Jug Bay,06-Mar-2012,08:00:14,06-Mar-2012 08:00:14,,,0.15,6.05,42.8900003433228,6.87,17.2,2.9
Patuxent River - Jug Bay,06-Mar-2012,08:15:15,06-Mar-2012 08:15:15,,,0.15,6.07,42.9260003089905,6.87,16.6,3.3
Patuxent River - Jug Bay,06-Mar-2012,08:30:14,06-Mar-2012 08:30:14,,,0.15,6.1,42.9799998283386,6.89,16.4,3.1
Patuxent River - Jug Bay,06-Mar-2012,08:45:14,06-Mar-2012 08:45:14,,,0.15,6.15,43.0700001716614,6.88,15.5,2.7
Patuxent River - Jug Bay,06-Mar-2012,09:00:13,06-Mar-2012 09:00:13,,,0.15,6.26,43.2680004119873,6.88,16.1,2.8
Patuxent River - Jug Bay,06-Mar-2012,09:15:14,06-Mar-2012 09:15:14,,,0.14,6.28,43.304000377655,6.88,14.9,2.2
Patuxent River - Jug Bay,06-Mar-2012,09:30:14,06-Mar-2012 09:30:14,,,0.14,6.33,43.3939998626709,6.91,14.9,2.9
Patuxent River - Jug Bay,06-Mar-2012,09:45:14,06-Mar-2012 09:45:14,,,0.15,6.47,43.645999622345,6.89,14.9,2.8
Patuxent River - Jug Bay,06-Mar-2012,10:00:14,06-Mar-2012 10:00:14,,,0.15,6.49,43.6819995880127,6.89,15.0,2.7
Patuxent River - Jug Bay,06-Mar-2012,10:15:13,06-Mar-2012 10:15:13,,,0.15,6.5,43.7,6.9,14.1,2.9
Patuxent River - Jug Bay,06-Mar-2012,10:30:14,06-Mar-2012 10:30:14,,,0.14,6.49,43.6819995880127,6.9,13.9,3.6
Patuxent River - Jug Bay,06-Mar-2012,10:45:14,06-Mar-2012 10:45:14,,,0.14,6.68,44.0239996910095,6.92,13.8,2.6
Patuxent River - Jug Bay,06-Mar-2012,11:00:14,06-Mar-2012 11:00:14,,,0.14,6.59,43.8620002746582,6.9,14.2,3.8
Patuxent River - Jug Bay,06-Mar-2012,11:15:14,06-Mar-2012 11:15:14,,,0.15,6.69,44.0420001029968,6.9,13.3,3.6
Patuxent River - Jug Bay,06-Mar-2012,11:30:14,06-Mar-2012 11:30:14,,,0.15,6.64,43.9519997596741,6.9,12.8,3.0
Patuxent River - Jug Bay,06-Mar-2012,11:45:14,06-Mar-2012 11:45:14,,,0.16,6.66,43.9879997253418,6.88,13.9,3.6
Patuxent River - Jug Bay,06-Mar-2012,12:00:14,06-Mar-2012 12:00:14,,,0.16,6.68,44.0239996910095,6.86,13.3,2.8
Patuxent River - Jug Bay,06-Mar-2012,12:15:15,06-Mar-2012 12:15:15,,,0.16,6.61,43.8980002403259,6.85,13.9,3.2
Patuxent River - Jug Bay,06-Mar-2012,12:30:14,06-Mar-2012 12:30:14,,,0.15,6.45,43.6099996566772,6.85,14.4,2.7
Patuxent River - Jug Bay,06-Mar-2012,12:45:14,06-Mar-2012 12:45:14,,,0.15,6.45,43.6099996566772,6.85,14.9,3.6
Patuxent River - Jug Bay,06-Mar-2012,13:00:14,06-Mar-2012 13:00:14,,,0.15,6.6,43.8799998283386,6.86,14.3,2.7
Patuxent River - Jug Bay,06-Mar-2012,13:15:14,06-Mar-2012 13:15:14,,,0.15,6.74,44.1319995880127,6.85,13.9,3.4
Patuxent River - Jug Bay,06-Mar-2012,13:30:14,06-Mar-2012 13:30:14,,,0.15,6.71,44.0780000686646,6.87,13.4,3.1
Patuxent River - Jug Bay,06-Mar-2012,13:45:13,06-Mar-2012 13:45:13,,,0.15,6.78,44.204000377655,6.86,13.6,3.0
Patuxent River - Jug Bay,06-Mar-2012,14:00:14,06-Mar-2012 14:00:14,,,0.16,6.8,44.2400003433228,6.87,14.1,2.6
