Station,Date,Time (EST),Date+Time,DO (conc.),DO (%),Salinity (ppt),Temp (°C),Temp (°F),pH,Turbidity (NTU),Chlorophyll a (µg/l)
Patuxent River - Jug Bay,09-Jan-2007,07:45:04,09-Jan-2007 07:45:04,9.92,83.3,0.09,7.72,45.896,7.37,31.4,6.5
Patuxent River - Jug Bay,09-Jan-2007,08:00:04,09-Jan-2007 08:00:04,9.96,84.2,0.09,8.01,46.418,7.41,33.2,6.3
Patuxent River - Jug Bay,09-Jan-2007,08:15:04,09-Jan-2007 08:15:04,9.99,84.8,0.09,8.17,46.706,7.38,33.5,6.4
Patuxent River - Jug Bay,09-Jan-2007,08:30:04,09-Jan-2007 08:30:04,10.01,84.8,0.09,8.13,46.634,7.35,34.9,6.1
Patuxent River - Jug Bay,09-Jan-2007,08:45:04,09-Jan-2007 08:45:04,10.1,85.4,0.09,8.01,46.418,7.33,35.2,6.2
Patuxent River - Jug Bay,09-Jan-2007,09:00:04,09-Jan-2007 09:00:04,10.13,85.4,0.09,7.91,46.238,7.33,35.5,6.6
Patuxent River - Jug Bay,09-Jan-2007,09:15:04,09-Jan-2007 09:15:04,10.11,85.3,0.09,7.93,46.274,7.34,34.9,5.8
Patuxent River - Jug Bay,09-Jan-2007,09:30:04,09-Jan-2007 09:30:04,10.11,85.2,0.09,7.91,46.238,7.34,36.8,6.4
Patuxent River - Jug Bay,09-Jan-2007,09:45:04,09-Jan-2007 09:45:04,10.12,85.4,0.09,7.96,46.328,7.34,35.7,6.6
Patuxent River - Jug Bay,09-Jan-2007,10:00:04,09-Jan-2007 10:00:04,10.09,85.3,0.09,8.0,46.4,7.35,37.7,6.5
Patuxent River - Jug Bay,09-Jan-2007,10:15:04,09-Jan-2007 10:15:04,10.17,86.5,0.1,8.26,46.868,7.41,31.4,4.9
Patuxent River - Jug Bay,09-Jan-2007,10:30:04,09-Jan-2007 10:30:04,10.29,87.7,0.1,8.37,47.066,7.45,28.5,4.5
Patuxent River - Jug Bay,09-Jan-2007,10:45:04,09-Jan-2007 10:45:04,10.34,88.0,0.1,8.31,46.958,7.46,29.7,4.2
Patuxent River - Jug Bay,09-Jan-2007,11:00:04,09-Jan-2007 11:00:04,10.37,88.2,0.1,8.29,46.922,7.47,30.0,4.1
Patuxent River - Jug Bay,09-Jan-2007,11:15:04,09-Jan-2007 11:15:04,10.42,88.6,0.11,8.24,46.832,7.48,29.7,4.1
Patuxent River - Jug Bay,09-Jan-2007,11:30:04,09-Jan-2007 11:30:04,10.5,89.2,0.1,8.25,46.85,7.49,30.2,4.1
Patuxent River - Jug Bay,09-Jan-2007,11:45:04,09-Jan-2007 11:45:04,10.56,89.7,0.1,8.23,46.814,7.5,32.8,4.7
Patuxent River - Jug Bay,09-Jan-2007,12:00:04,09-Jan-2007 12:00:04,10.6,89.9,0.1,8.19,46.742,7.49,35.8,4.7
Patuxent River - Jug Bay,09-Jan-2007,12:15:04,09-Jan-2007 12:15:04,10.65,90.4,0.11,8.22,46.796,7.51,38.2,4.8
Patuxent River - Jug Bay,09-Jan-2007,12:30:04,09-Jan-2007 12:30:04,10.67,90.7,0.1,8.24,46.832,7.52,33.8,4.6
Patuxent River - Jug Bay,09-Jan-2007,12:45:05,09-Jan-2007 12:45:05,10.7,90.9,0.1,8.24,46.832,7.52,33.2,5.3
Patuxent River - Jug Bay,09-Jan-2007,13:00:04,09-Jan-2007 13:00:04,10.74,91.2,0.11,8.22,46.796,7.52,34.6,4.3
Patuxent River - Jug Bay,09-Jan-2007,13:15:04,09-Jan-2007 13:15:04,10.77,91.5,0.1,8.21,46.778,7.53,35.0,4.8
Patuxent River - Jug Bay,09-Jan-2007,13:30:04,09-Jan-2007 13:30:04,10.79,91.6,0.1,8.17,46.706,7.52,34.8,4.5
Patuxent River - Jug Bay,09-Jan-2007,13:45:04,09-Jan-2007 13:45:04,10.82,91.6,0.1,8.12,46.616,7.49,38.5,5.5
Patuxent River - Jug Bay,09-Jan-2007,14:00:04,09-Jan-2007 14:00:04,10.84,91.9,0.1,8.15,46.67,7.51,35.4,5.2
Patuxent River - Jug Bay,09-Jan-2007,14:15:04,09-Jan-2007 14:15:04,10.84,91.8,0.1,8.07,46.526,7.49,34.3,4.9
Patuxent River - Jug Bay,09-Jan-2007,14:30:04,09-Jan-2007 14:30:04,10.87,91.9,0.1,8.06,46.508,7.5,37.8,5.5
Patuxent River - Jug Bay,09-Jan-2007,14:45:05,09-Jan-2007 14:45:05,10.87,91.9,0.1,8.02,46.436,7.51,36.2,4.2
Patuxent River - Jug Bay,09-Jan-2007,15:00:04,09-Jan-2007 15:00:04,10.88,91.9,0.1,8.01,46.418,7.53,32.2,4.4
Patuxent River - Jug Bay,09-Jan-2007,15:15:04,09-Jan-2007 15:15:04,10.91,92.1,0.1,7.99,46.382,7.52,34.9,4.9
Patuxent River - Jug Bay,09-Jan-2007,15:30:04,09-Jan-2007 15:30:04,10.89,91.9,0.1,7.96,46.328,7.52,32.2,4.2
Patuxent River - Jug Bay,09-Jan-2007,15:45:04,09-Jan-2007 15:45:04,10.9,91.9,0.1,7.93,46.274,7.5,28.8,4.4
Patuxent River - Jug Bay,09-Jan-2007,16:00:04,09-Jan-2007 16:00:04,10.89,91.8,0.1,7.92,46.256,7.51,27.1,4.3
Patuxent River - Jug Bay,09-Jan-2007,16:15:05,09-Jan-2007 16:15:05,10.84,91.4,0.1,7.9,46.22,7.51,25.3,4.6
Patuxent River - Jug Bay,09-Jan-2007,16:30:05,09-Jan-2007 16:30:05,10.84,91.3,0.1,7.89,46.202,7.51,26.3,4.3
Patuxent River - Jug Bay,09-Jan-2007,16:45:04,09-Jan-2007 16:45:04,10.86,91.4,0.1,7.88,46.184,7.51,28.1,5.1
Patuxent River - Jug Bay,09-Jan-2007,17:00:04,09-Jan-2007 17:00:04,10.89,91.7,0.1,7.87,46.166,7.51,26.3,5.4
Patuxent River - Jug Bay,09-Jan-2007,17:15:04,09-Jan-2007 17:15:04,10.9,91.7,0.1,7.85,46.13,7.51,27.1,4.6
Patuxent River - Jug Bay,09-Jan-2007,17:30:04,09-Jan-2007 17:30:04,10.92,91.9,0.1,7.83,46.094,7.51,25.8,4.2
Patuxent River - Jug Bay,09-Jan-2007,17:45:04,09-Jan-2007 17:45:04,10.93,91.8,0.1,7.78,46.004,7.51,26.0,4.3
Patuxent River - Jug Bay,09-Jan-2007,18:00:04,09-Jan-2007 18:00:04,10.89,91.6,0.1,7.81,46.058,7.52,26.0,4.5
Patuxent River - Jug Bay,09-Jan-2007,18:15:04,09-Jan-2007 18:15:04,10.86,91.4,0.1,7.84,46.112,7.52,27.7,4.9
Patuxent River - Jug Bay,09-Jan-2007,18:30:04,09-Jan-2007 18:30:04,10.86,91.3,0.1,7.82,46.076,7.52,26.2,4.4
Patuxent River - Jug Bay,09-Jan-2007,18:45:04,09-Jan-2007 18:45:04,10.8,90.4,0.11,7.62,45.716,7.51,27.5,5.1
Patuxent River - Jug Bay,09-Jan-2007,19:00:05,09-Jan-2007 19:00:05,10.8,90.7,0.1,7.74,45.932,7.52,26.0,4.9
Patuxent River - Jug Bay,09-Jan-2007,19:15:05,09-Jan-2007 19:15:05,10.79,90.7,0.1,7.79,46.022,7.54,26.4,4.1
Patuxent River - Jug Bay,09-Jan-2007,19:30:04,09-Jan-2007 19:30:04,10.82,90.9,0.1,7.81,46.058,7.55,26.1,4.5
Patuxent River - Jug Bay,09-Jan-2007,19:45:04,09-Jan-2007 19:45:04,10.86,91.3,0.1,7.81,46.058,7.52,26.3,4.4
Patuxent River - Jug Bay,09-Jan-2007,20:00:04,09-Jan-2007 20:00:04,10.89,91.5,0.1,7.76,45.968,7.51,26.4,4.9
Patuxent River - Jug Bay,09-Jan-2007,20:15:04,09-Jan-2007 20:15:04,10.92,91.7,0.1,7.75,45.95,7.5,26.2,4.4
Patuxent River - Jug Bay,09-Jan-2007,20:30:04,09-Jan-2007 20:30:04,10.97,92.2,0.11,7.8,46.04,7.44,24.9,4.8
Patuxent River - Jug Bay,09-Jan-2007,20:45:04,09-Jan-2007 20:45:04,10.94,91.9,0.1,7.77,45.986,7.48,25.6,4.6
Patuxent River - Jug Bay,09-Jan-2007,21:00:04,09-Jan-2007 21:00:04,10.91,91.6,0.1,7.75,45.95,7.48,27.4,5.3
Patuxent River - Jug Bay,09-Jan-2007,21:15:04,09-Jan-2007 21:15:04,10.93,91.5,0.11,7.64,45.752,7.5,28.2,4.7
Patuxent River - Jug Bay,09-Jan-2007,21:30:04,09-Jan-2007 21:30:04,10.94,91.5,0.1,7.57,45.626,7.5,29.0,4.3
Patuxent River - Jug Bay,09-Jan-2007,21:45:04,09-Jan-2007 21:45:04,10.96,91.4,0.1,7.48,45.464,7.51,28.6,4.8
Patuxent River - Jug Bay,09-Jan-2007,22:00:04,09-Jan-2007 22:00:04,10.98,91.5,0.1,7.42,45.356,7.51,28.6,4.5
Patuxent River - Jug Bay,09-Jan-2007,22:15:05,09-Jan-2007 22:15:05,10.96,91.1,0.1,7.33,45.194,7.51,29.0,4.7
Patuxent River - Jug Bay,09-Jan-2007,22:30:05,09-Jan-2007 22:30:05,10.97,91.0,0.1,7.27,45.086,7.52,28.9,4.7
Patuxent River - Jug Bay,09-Jan-2007,22:45:04,09-Jan-2007 22:45:04,10.98,91.0,0.1,7.2,44.96,7.52,30.4,4.6
Patuxent River - Jug Bay,09-Jan-2007,23:00:04,09-Jan-2007 23:00:04,11.04,91.4,0.11,7.18,44.924,7.52,30.9,4.7
Patuxent River - Jug Bay,09-Jan-2007,23:15:04,09-Jan-2007 23:15:04,11.07,91.7,0.1,7.21,44.978,7.52,32.8,4.2
Patuxent River - Jug Bay,09-Jan-2007,23:30:04,09-Jan-2007 23:30:04,11.07,91.5,0.1,7.1,44.78,7.53,33.2,5.2
Patuxent River - Jug Bay,09-Jan-2007,23:45:05,09-Jan-2007 23:45:05,11.08,91.6,0.1,7.11,44.798,7.53,29.8,5.3
Patuxent River - Jug Bay,10-Jan-2007,00:00:04,10-Jan-2007 00:00:04,11.1,91.7,0.1,7.09,44.762,7.54,31.8,4.4
Patuxent River - Jug Bay,10-Jan-2007,00:15:03,10-Jan-2007 00:15:03,11.11,91.8,0.1,7.08,44.744,7.54,32.6,5.2
Patuxent River - Jug Bay,10-Jan-2007,00:30:05,10-Jan-2007 00:30:05,11.13,91.7,0.1,6.95,44.51,7.55,31.0,4.6
Patuxent River - Jug Bay,10-Jan-2007,00:45:04,10-Jan-2007 00:45:04,11.15,91.8,0.1,6.94,44.492,7.55,32.1,4.9
Patuxent River - Jug Bay,10-Jan-2007,01:00:04,10-Jan-2007 01:00:04,11.16,91.9,0.1,6.94,44.492,7.54,34.9,5.4
Patuxent River - Jug Bay,10-Jan-2007,01:15:04,10-Jan-2007 01:15:04,11.16,91.8,0.1,6.92,44.456,7.55,32.0,4.7
Patuxent River - Jug Bay,10-Jan-2007,01:30:04,10-Jan-2007 01:30:04,11.15,91.5,0.1,6.84,44.312,7.54,31.9,5.4
Patuxent River - Jug Bay,10-Jan-2007,01:45:04,10-Jan-2007 01:45:04,11.19,91.9,0.1,6.84,44.312,7.55,33.7,4.5
Patuxent River - Jug Bay,10-Jan-2007,02:00:04,10-Jan-2007 02:00:04,11.18,91.9,0.1,6.87,44.366,7.53,31.8,4.6
Patuxent River - Jug Bay,10-Jan-2007,02:15:04,10-Jan-2007 02:15:04,11.2,91.8,0.1,6.79,44.222,7.54,33.2,4.2
Patuxent River - Jug Bay,10-Jan-2007,02:30:04,10-Jan-2007 02:30:04,11.22,91.9,0.1,6.75,44.15,7.54,32.3,3.9
Patuxent River - Jug Bay,10-Jan-2007,02:45:05,10-Jan-2007 02:45:05,11.19,91.8,0.1,6.8,44.24,7.52,35.8,4.6
Patuxent River - Jug Bay,10-Jan-2007,03:00:05,10-Jan-2007 03:00:05,11.19,91.6,0.1,6.7,44.06,7.53,34.3,5.3
Patuxent River - Jug Bay,10-Jan-2007,03:15:05,10-Jan-2007 03:15:05,11.16,91.5,0.1,6.77,44.186,7.53,31.0,5.0
Patuxent River - Jug Bay,10-Jan-2007,03:30:05,10-Jan-2007 03:30:05,11.21,91.7,0.1,6.7,44.06,7.52,34.3,4.9
Patuxent River - Jug Bay,10-Jan-2007,03:45:05,10-Jan-2007 03:45:05,11.22,91.6,0.1,6.63,43.934,7.52,36.1,5.3
Patuxent River - Jug Bay,10-Jan-2007,04:00:05,10-Jan-2007 04:00:05,11.23,91.8,0.1,6.68,44.024,7.51,39.7,4.8
Patuxent River - Jug Bay,10-Jan-2007,04:15:04,10-Jan-2007 04:15:04,11.29,92.2,0.1,6.63,43.934,7.52,32.8,5.6
Patuxent River - Jug Bay,10-Jan-2007,04:30:05,10-Jan-2007 04:30:05,11.29,92.1,0.1,6.6,43.88,7.53,33.0,4.9
Patuxent River - Jug Bay,10-Jan-2007,04:45:05,10-Jan-2007 04:45:05,11.26,91.9,0.1,6.61,43.898,7.53,29.6,4.7
Patuxent River - Jug Bay,10-Jan-2007,05:00:05,10-Jan-2007 05:00:05,11.31,92.3,0.1,6.59,43.862,7.53,31.8,4.2
Patuxent River - Jug Bay,10-Jan-2007,05:15:05,10-Jan-2007 05:15:05,11.28,91.9,0.1,6.55,43.79,7.53,29.1,4.6
Patuxent River - Jug Bay,10-Jan-2007,05:30:05,10-Jan-2007 05:30:05,11.3,92.1,0.1,6.56,43.808,7.53,27.2,4.6
Patuxent River - Jug Bay,10-Jan-2007,05:45:05,10-Jan-2007 05:45:05,11.31,92.2,0.1,6.54,43.772,7.52,27.5,4.2
Patuxent River - Jug Bay,10-Jan-2007,06:00:05,10-Jan-2007 06:00:05,11.31,92.1,0.1,6.5,43.7,7.53,28.6,4.1
Patuxent River - Jug Bay,10-Jan-2007,06:15:04,10-Jan-2007 06:15:04,11.38,92.5,0.1,6.46,43.628,7.53,26.7,4.6
Patuxent River - Jug Bay,10-Jan-2007,06:30:04,10-Jan-2007 06:30:04,11.4,92.6,0.1,6.4,43.52,7.53,24.7,4.4
Patuxent River - Jug Bay,10-Jan-2007,06:45:04,10-Jan-2007 06:45:04,11.41,92.5,0.1,6.36,43.448,7.53,25.2,4.1
Patuxent River - Jug Bay,10-Jan-2007,07:00:05,10-Jan-2007 07:00:05,11.41,92.5,0.1,6.32,43.376,7.53,24.1,4.0
Patuxent River - Jug Bay,10-Jan-2007,07:15:05,10-Jan-2007 07:15:05,11.38,92.0,0.11,6.26,43.268,7.54,23.6,4.8
Patuxent River - Jug Bay,10-Jan-2007,07:30:05,10-Jan-2007 07:30:05,11.36,91.8,0.11,6.21,43.178,7.54,23.2,4.0
Patuxent River - Jug Bay,10-Jan-2007,07:45:05,10-Jan-2007 07:45:05,11.38,92.0,0.11,6.22,43.196,7.54,22.0,3.6
Patuxent River - Jug Bay,10-Jan-2007,08:00:05,10-Jan-2007 08:00:05,11.35,91.7,0.11,6.18,43.124,7.54,21.9,4.5
Patuxent River - Jug Bay,10-Jan-2007,08:15:05,10-Jan-2007 08:15:05,11.34,91.5,0.11,6.18,43.124,7.54,22.2,4.2
Patuxent River - Jug Bay,10-Jan-2007,08:30:05,10-Jan-2007 08:30:05,11.35,91.7,0.11,6.18,43.124,7.54,22.5,4.6
Patuxent River - Jug Bay,10-Jan-2007,08:45:05,10-Jan-2007 08:45:05,11.38,91.8,0.11,6.16,43.088,7.54,21.7,4.7
Patuxent River - Jug Bay,10-Jan-2007,09:00:05,10-Jan-2007 09:00:05,11.43,92.2,0.11,6.15,43.07,7.55,22.3,5.0
Patuxent River - Jug Bay,10-Jan-2007,09:15:05,10-Jan-2007 09:15:05,11.44,92.6,0.11,6.25,43.25,7.54,21.7,3.8
Patuxent River - Jug Bay,10-Jan-2007,09:30:05,10-Jan-2007 09:30:05,11.46,92.8,0.11,6.3,43.34,7.54,21.5,4.3
Patuxent River - Jug Bay,10-Jan-2007,09:45:05,10-Jan-2007 09:45:05,11.45,93.1,0.11,6.48,43.664,7.54,21.4,4.6
Patuxent River - Jug Bay,10-Jan-2007,10:00:05,10-Jan-2007 10:00:05,11.48,93.1,0.11,6.35,43.43,7.55,22.5,4.1
Patuxent River - Jug Bay,10-Jan-2007,10:15:05,10-Jan-2007 10:15:05,11.49,92.9,0.11,6.24,43.232,7.56,24.3,4.5
Patuxent River - Jug Bay,10-Jan-2007,10:30:05,10-Jan-2007 10:30:05,11.55,93.2,0.11,6.15,43.07,7.56,27.5,4.1
Patuxent River - Jug Bay,10-Jan-2007,10:45:05,10-Jan-2007 10:45:05,11.58,93.4,0.11,6.14,43.052,7.57,28.7,4.4
Patuxent River - Jug Bay,10-Jan-2007,11:00:05,10-Jan-2007 11:00:05,11.59,93.7,0.11,6.22,43.196,7.57,30.0,4.6
Patuxent River - Jug Bay,10-Jan-2007,11:15:05,10-Jan-2007 11:15:05,11.63,93.9,0.11,6.15,43.07,7.57,30.8,4.6
Patuxent River - Jug Bay,10-Jan-2007,11:30:04,10-Jan-2007 11:30:04,11.7,94.6,0.1,6.22,43.196,7.57,30.6,4.5
Patuxent River - Jug Bay,10-Jan-2007,11:45:05,10-Jan-2007 11:45:05,11.73,94.7,0.11,6.16,43.088,7.57,35.0,4.9
Patuxent River - Jug Bay,10-Jan-2007,12:00:05,10-Jan-2007 12:00:05,11.77,95.0,0.11,6.16,43.088,7.58,35.7,4.7
Patuxent River - Jug Bay,10-Jan-2007,12:15:04,10-Jan-2007 12:15:04,11.8,95.2,0.11,6.17,43.106,7.57,34.8,4.4
Patuxent River - Jug Bay,10-Jan-2007,12:30:05,10-Jan-2007 12:30:05,11.83,95.8,0.11,6.28,43.304,7.58,35.4,4.3
Patuxent River - Jug Bay,10-Jan-2007,12:45:05,10-Jan-2007 12:45:05,11.82,95.6,0.11,6.26,43.268,7.57,40.0,4.9
Patuxent River - Jug Bay,10-Jan-2007,13:00:05,10-Jan-2007 13:00:05,11.77,95.4,0.11,6.32,43.376,7.58,35.6,4.9
Patuxent River - Jug Bay,10-Jan-2007,13:15:05,10-Jan-2007 13:15:05,11.76,95.4,0.11,6.34,43.412,7.57,40.7,4.9
Patuxent River - Jug Bay,10-Jan-2007,13:30:05,10-Jan-2007 13:30:05,11.76,95.5,0.11,6.41,43.538,7.58,33.3,4.7
Patuxent River - Jug Bay,10-Jan-2007,13:45:05,10-Jan-2007 13:45:05,11.75,95.4,0.11,6.42,43.556,7.57,34.9,4.3
Patuxent River - Jug Bay,10-Jan-2007,14:00:05,10-Jan-2007 14:00:05,11.77,95.5,0.1,6.38,43.484,7.57,38.4,4.7
Patuxent River - Jug Bay,10-Jan-2007,14:15:04,10-Jan-2007 14:15:04,11.78,95.7,0.11,6.45,43.61,7.57,35.2,4.9
Patuxent River - Jug Bay,10-Jan-2007,14:30:05,10-Jan-2007 14:30:05,11.78,96.0,0.11,6.54,43.772,7.57,32.2,4.5
Patuxent River - Jug Bay,10-Jan-2007,14:45:05,10-Jan-2007 14:45:05,11.79,96.0,0.11,6.53,43.754,7.57,38.5,4.5
Patuxent River - Jug Bay,10-Jan-2007,15:00:05,10-Jan-2007 15:00:05,11.76,95.9,0.11,6.54,43.772,7.57,30.5,3.9
Patuxent River - Jug Bay,10-Jan-2007,15:15:05,10-Jan-2007 15:15:05,11.76,95.7,0.11,6.48,43.664,7.57,31.4,4.9
Patuxent River - Jug Bay,10-Jan-2007,15:30:05,10-Jan-2007 15:30:05,11.79,96.0,0.11,6.51,43.718,7.57,28.0,4.1
Patuxent River - Jug Bay,10-Jan-2007,15:45:05,10-Jan-2007 15:45:05,11.79,95.8,0.11,6.42,43.556,7.57,25.3,4.6
Patuxent River - Jug Bay,10-Jan-2007,16:00:05,10-Jan-2007 16:00:05,11.77,95.6,0.11,6.42,43.556,7.57,27.0,4.9
Patuxent River - Jug Bay,10-Jan-2007,16:15:05,10-Jan-2007 16:15:05,11.76,95.6,0.11,6.45,43.61,7.57,27.3,4.1
Patuxent River - Jug Bay,10-Jan-2007,16:30:05,10-Jan-2007 16:30:05,11.76,95.6,0.11,6.43,43.574,7.57,25.0,4.1
Patuxent River - Jug Bay,10-Jan-2007,16:45:05,10-Jan-2007 16:45:05,11.75,95.2,0.11,6.34,43.412,7.57,21.7,4.0
Patuxent River - Jug Bay,10-Jan-2007,17:00:05,10-Jan-2007 17:00:05,11.76,95.1,0.11,6.26,43.268,7.57,23.4,4.5
Patuxent River - Jug Bay,10-Jan-2007,17:15:05,10-Jan-2007 17:15:05,11.79,95.3,0.11,6.24,43.232,7.57,22.9,4.1
Patuxent River - Jug Bay,10-Jan-2007,17:30:05,10-Jan-2007 17:30:05,11.82,95.5,0.11,6.2,43.16,7.57,20.3,3.6
Patuxent River - Jug Bay,10-Jan-2007,17:45:05,10-Jan-2007 17:45:05,11.78,95.1,0.11,6.17,43.106,7.57,19.5,3.5
Patuxent River - Jug Bay,10-Jan-2007,18:00:05,10-Jan-2007 18:00:05,11.78,95.0,0.11,6.13,43.034,7.58,19.7,4.0
Patuxent River - Jug Bay,10-Jan-2007,18:15:05,10-Jan-2007 18:15:05,11.77,94.9,0.11,6.1,42.98,7.57,20.3,4.0
Patuxent River - Jug Bay,10-Jan-2007,18:30:05,10-Jan-2007 18:30:05,11.77,94.9,0.11,6.1,42.98,7.57,19.2,3.5
Patuxent River - Jug Bay,10-Jan-2007,18:45:04,10-Jan-2007 18:45:04,11.8,95.1,0.11,6.1,42.98,7.57,19.5,3.4
Patuxent River - Jug Bay,10-Jan-2007,19:00:04,10-Jan-2007 19:00:04,11.84,95.4,0.11,6.08,42.944,7.57,19.7,3.8
Patuxent River - Jug Bay,10-Jan-2007,19:15:04,10-Jan-2007 19:15:04,11.86,95.4,0.12,6.02,42.836,7.58,19.8,3.5
Patuxent River - Jug Bay,10-Jan-2007,19:30:05,10-Jan-2007 19:30:05,11.82,95.3,0.11,6.1,42.98,7.57,18.5,3.8
Patuxent River - Jug Bay,10-Jan-2007,19:45:05,10-Jan-2007 19:45:05,11.85,95.0,0.12,5.89,42.602,7.56,18.9,3.6
Patuxent River - Jug Bay,10-Jan-2007,20:00:05,10-Jan-2007 20:00:05,11.78,94.7,0.11,5.97,42.746,7.57,21.2,4.3
Patuxent River - Jug Bay,10-Jan-2007,20:15:05,10-Jan-2007 20:15:05,11.8,94.4,0.11,5.84,42.512,7.57,19.4,3.6
Patuxent River - Jug Bay,10-Jan-2007,20:30:04,10-Jan-2007 20:30:04,11.79,94.5,0.11,5.89,42.602,7.57,30.3,4.6
Patuxent River - Jug Bay,10-Jan-2007,20:45:05,10-Jan-2007 20:45:05,11.76,94.4,0.11,5.95,42.71,7.58,18.2,2.9
Patuxent River - Jug Bay,10-Jan-2007,21:00:05,10-Jan-2007 21:00:05,11.73,93.9,0.11,5.84,42.512,7.57,20.3,4.3
Patuxent River - Jug Bay,10-Jan-2007,21:15:05,10-Jan-2007 21:15:05,11.75,94.3,0.11,5.9,42.62,7.57,18.8,4.0
Patuxent River - Jug Bay,10-Jan-2007,21:30:05,10-Jan-2007 21:30:05,11.8,94.5,0.11,5.82,42.476,7.57,19.4,3.5
Patuxent River - Jug Bay,10-Jan-2007,21:45:05,10-Jan-2007 21:45:05,11.8,94.9,0.11,6.02,42.836,7.57,18.9,3.9
Patuxent River - Jug Bay,10-Jan-2007,22:00:05,10-Jan-2007 22:00:05,11.76,94.7,0.11,6.07,42.926,7.56,19.9,3.6
Patuxent River - Jug Bay,10-Jan-2007,22:15:05,10-Jan-2007 22:15:05,11.93,96.0,0.12,6.04,42.872,7.54,19.8,4.3
Patuxent River - Jug Bay,10-Jan-2007,22:30:05,10-Jan-2007 22:30:05,11.91,95.9,0.12,6.07,42.926,7.54,19.0,3.6
Patuxent River - Jug Bay,10-Jan-2007,22:45:05,10-Jan-2007 22:45:05,11.86,95.5,0.12,6.04,42.872,7.55,19.6,3.5
Patuxent River - Jug Bay,10-Jan-2007,23:00:05,10-Jan-2007 23:00:05,11.84,95.0,0.11,5.92,42.656,7.55,19.8,3.5
Patuxent River - Jug Bay,10-Jan-2007,23:15:05,10-Jan-2007 23:15:05,11.78,94.0,0.11,5.73,42.314,7.57,21.4,3.7
Patuxent River - Jug Bay,10-Jan-2007,23:30:05,10-Jan-2007 23:30:05,11.72,93.3,0.1,5.6,42.08,7.56,24.5,4.2
Patuxent River - Jug Bay,10-Jan-2007,23:45:05,10-Jan-2007 23:45:05,11.74,93.3,0.11,5.56,42.008,7.56,22.2,3.6
Patuxent River - Jug Bay,11-Jan-2007,00:00:04,11-Jan-2007 00:00:04,11.76,93.4,0.1,5.53,41.954,7.55,22.1,3.9
Patuxent River - Jug Bay,11-Jan-2007,00:15:05,11-Jan-2007 00:15:05,11.75,93.2,0.1,5.46,41.828,7.55,21.8,3.1
Patuxent River - Jug Bay,11-Jan-2007,00:30:05,11-Jan-2007 00:30:05,11.7,92.4,0.1,5.31,41.558,7.54,21.9,3.8
Patuxent River - Jug Bay,11-Jan-2007,00:45:05,11-Jan-2007 00:45:05,11.71,92.7,0.11,5.4,41.72,7.54,22.0,3.0
Patuxent River - Jug Bay,11-Jan-2007,01:00:05,11-Jan-2007 01:00:05,11.72,92.4,0.1,5.27,41.486,7.54,20.4,3.5
Patuxent River - Jug Bay,11-Jan-2007,01:15:05,11-Jan-2007 01:15:05,11.74,92.8,0.11,5.36,41.648,7.54,20.2,4.1
Patuxent River - Jug Bay,11-Jan-2007,01:30:05,11-Jan-2007 01:30:05,11.75,92.9,0.1,5.34,41.612,7.54,19.3,3.7
Patuxent River - Jug Bay,11-Jan-2007,01:45:05,11-Jan-2007 01:45:05,11.77,92.7,0.1,5.19,41.342,7.54,20.4,3.5
Patuxent River - Jug Bay,11-Jan-2007,02:00:05,11-Jan-2007 02:00:05,11.78,92.8,0.1,5.19,41.342,7.54,19.5,3.8
Patuxent River - Jug Bay,11-Jan-2007,02:15:04,11-Jan-2007 02:15:04,11.85,93.3,0.11,5.19,41.342,7.55,19.0,4.0
Patuxent River - Jug Bay,11-Jan-2007,02:30:04,11-Jan-2007 02:30:04,11.84,92.9,0.11,5.06,41.108,7.54,19.2,3.0
Patuxent River - Jug Bay,11-Jan-2007,02:45:05,11-Jan-2007 02:45:05,11.87,93.2,0.11,5.11,41.198,7.55,18.8,3.3
Patuxent River - Jug Bay,11-Jan-2007,03:00:05,11-Jan-2007 03:00:05,11.85,93.1,0.11,5.1,41.18,7.55,18.3,3.8
Patuxent River - Jug Bay,11-Jan-2007,03:15:05,11-Jan-2007 03:15:05,11.86,93.4,0.11,5.17,41.306,7.55,17.6,3.4
Patuxent River - Jug Bay,11-Jan-2007,03:30:05,11-Jan-2007 03:30:05,11.87,93.4,0.11,5.15,41.27,7.55,17.4,3.4
Patuxent River - Jug Bay,11-Jan-2007,03:45:05,11-Jan-2007 03:45:05,11.87,93.4,0.11,5.17,41.306,7.55,18.1,4.0
Patuxent River - Jug Bay,11-Jan-2007,04:00:05,11-Jan-2007 04:00:05,11.9,93.7,0.11,5.15,41.27,7.55,17.4,3.4
Patuxent River - Jug Bay,11-Jan-2007,04:15:05,11-Jan-2007 04:15:05,11.9,93.4,0.11,5.09,41.162,7.54,17.7,3.2
Patuxent River - Jug Bay,11-Jan-2007,04:30:05,11-Jan-2007 04:30:05,11.89,93.3,0.11,5.07,41.126,7.55,16.7,3.5
Patuxent River - Jug Bay,11-Jan-2007,04:45:04,11-Jan-2007 04:45:04,11.93,93.3,0.11,4.95,40.91,7.53,16.4,4.0
Patuxent River - Jug Bay,11-Jan-2007,05:00:05,11-Jan-2007 05:00:05,11.79,92.2,0.11,4.92,40.856,7.53,17.8,3.4
Patuxent River - Jug Bay,11-Jan-2007,05:15:05,11-Jan-2007 05:15:05,11.74,91.6,0.11,4.84,40.712,7.53,23.0,4.1
