Station,Date,Time (EST),Date+Time,DO (conc.),DO (%),Salinity (ppt),Temp (°C),Temp (°F),pH,Turbidity (NTU),Chlorophyll a (µg/l)
Patuxent River - Jug Bay,21-Jun-2006,09:00:01,21-Jun-2006 09:00:01,5.37,63.6,0.14,23.81,74.858,7.06,31.4,6.4
Patuxent River - Jug Bay,21-Jun-2006,09:15:03,21-Jun-2006 09:15:03,5.52,65.5,0.14,23.96,75.128,7.08,38.3,6.6
Patuxent River - Jug Bay,21-Jun-2006,09:30:03,21-Jun-2006 09:30:03,5.75,68.3,0.14,24.02,75.236,7.09,32.8,5.6
Patuxent River - Jug Bay,21-Jun-2006,09:45:02,21-Jun-2006 09:45:02,5.74,68.3,0.14,24.04,75.272,7.09,33.6,6.5
Patuxent River - Jug Bay,21-Jun-2006,10:00:02,21-Jun-2006 10:00:02,5.61,66.7,0.14,24.08,75.344,7.08,29.6,5.6
Patuxent River - Jug Bay,21-Jun-2006,10:15:03,21-Jun-2006 10:15:03,5.57,66.4,0.14,24.18,75.524,7.08,32.1,6.5
Patuxent River - Jug Bay,21-Jun-2006,10:30:03,21-Jun-2006 10:30:03,5.42,64.7,0.14,24.28,75.704,7.07,32.7,7
Patuxent River - Jug Bay,21-Jun-2006,10:45:03,21-Jun-2006 10:45:03,5.29,63.5,0.14,24.59,76.262,7.06,42,7.5
Patuxent River - Jug Bay,21-Jun-2006,11:00:02,21-Jun-2006 11:00:02,5.21,63,0.14,24.91,76.838,7.07,43.8,10.9
Patuxent River - Jug Bay,21-Jun-2006,11:15:03,21-Jun-2006 11:15:03,4.89,59.2,0.14,24.98,76.964,7.04,44.4,12.4
Patuxent River - Jug Bay,21-Jun-2006,11:30:03,21-Jun-2006 11:30:03,5,60.7,0.14,25.17,77.306,7.05,42.9,12.9
Patuxent River - Jug Bay,21-Jun-2006,11:45:03,21-Jun-2006 11:45:03,4.85,59,0.14,25.26,77.468,7.04,37.7,13
Patuxent River - Jug Bay,21-Jun-2006,12:00:03,21-Jun-2006 12:00:03,4.93,60.2,0.15,25.44,77.792,7.06,34.3,13.7
Patuxent River - Jug Bay,21-Jun-2006,12:15:03,21-Jun-2006 12:15:03,5.3,65,0.15,25.75,78.35,7.08,30.6,14.4
Patuxent River - Jug Bay,21-Jun-2006,12:30:03,21-Jun-2006 12:30:03,5.74,70.9,0.15,26.06,78.908,7.1,29.1,14.9
Patuxent River - Jug Bay,21-Jun-2006,12:45:02,21-Jun-2006 12:45:02,5.66,70,0.15,26.1,78.98,7.11,28.6,15
Patuxent River - Jug Bay,21-Jun-2006,13:00:02,21-Jun-2006 13:00:02,5.49,67.8,0.15,26.09,78.962,7.09,25.5,14.4
Patuxent River - Jug Bay,21-Jun-2006,13:15:02,21-Jun-2006 13:15:02,5.89,72.8,0.15,26.09,78.962,7.09,26.6,15.2
Patuxent River - Jug Bay,21-Jun-2006,13:30:02,21-Jun-2006 13:30:02,6.18,76.4,0.15,26.17,79.106,7.09,28.3,14.9
Patuxent River - Jug Bay,21-Jun-2006,13:45:03,21-Jun-2006 13:45:03,5.78,71.5,0.15,26.21,79.178,7.09,29.5,16.9
Patuxent River - Jug Bay,21-Jun-2006,14:00:03,21-Jun-2006 14:00:03,5.76,71.3,0.15,26.18,79.124,7.08,33.8,16
Patuxent River - Jug Bay,21-Jun-2006,14:15:02,21-Jun-2006 14:15:02,5.4,66.6,0.15,26.01,78.818,7.05,31.9,15.7
Patuxent River - Jug Bay,21-Jun-2006,14:30:03,21-Jun-2006 14:30:03,5.1,62.5,0.15,25.71,78.278,7.02,32.6,13.3
Patuxent River - Jug Bay,21-Jun-2006,14:45:02,21-Jun-2006 14:45:02,5.54,68.1,0.15,25.83,78.494,7.06,40.1,14.8
Patuxent River - Jug Bay,21-Jun-2006,15:00:02,21-Jun-2006 15:00:02,5.62,69.2,0.15,25.91,78.638,7.07,66.6,18.3
Patuxent River - Jug Bay,21-Jun-2006,15:15:03,21-Jun-2006 15:15:03,6.92,86.2,0.14,26.55,79.79,7.19,47.8,15.5
Patuxent River - Jug Bay,21-Jun-2006,15:30:02,21-Jun-2006 15:30:02,7.2,89.7,0.14,26.54,79.772,7.2,40.1,14.5
Patuxent River - Jug Bay,21-Jun-2006,15:45:02,21-Jun-2006 15:45:02,7.07,87.5,0.14,26.18,79.124,7.16,39.7,12.7
Patuxent River - Jug Bay,21-Jun-2006,16:00:03,21-Jun-2006 16:00:03,7.05,87.2,0.14,26.18,79.124,7.15,43.3,11.6
Patuxent River - Jug Bay,21-Jun-2006,16:15:03,21-Jun-2006 16:15:03,7.27,90,0.14,26.24,79.232,7.18,36,10.3
Patuxent River - Jug Bay,21-Jun-2006,16:30:02,21-Jun-2006 16:30:02,6.98,86,0.14,25.95,78.71,7.13,31.9,9.1
Patuxent River - Jug Bay,21-Jun-2006,16:45:02,21-Jun-2006 16:45:02,6.95,85.7,0.14,26.0,78.8,7.13,33.3,8.2
Patuxent River - Jug Bay,21-Jun-2006,17:00:03,21-Jun-2006 17:00:03,7.06,87.3,0.14,26.15,79.07,7.15,35.7,7.7
Patuxent River - Jug Bay,21-Jun-2006,17:15:02,21-Jun-2006 17:15:02,6.93,85.8,0.14,26.2,79.16,7.12,34,8.7
Patuxent River - Jug Bay,21-Jun-2006,17:30:02,21-Jun-2006 17:30:02,6.8,84.1,0.14,26.14,79.052,7.12,31.6,8.6
Patuxent River - Jug Bay,21-Jun-2006,17:45:02,21-Jun-2006 17:45:02,6.72,83.1,0.14,26.18,79.124,7.12,27.9,8
Patuxent River - Jug Bay,21-Jun-2006,18:00:03,21-Jun-2006 18:00:03,6.67,82.6,0.14,26.22,79.196,7.11,24.9,6.8
Patuxent River - Jug Bay,21-Jun-2006,18:15:03,21-Jun-2006 18:15:03,6.53,80.8,0.14,26.17,79.106,7.08,29.6,6.4
Patuxent River - Jug Bay,21-Jun-2006,18:30:04,21-Jun-2006 18:30:04,6.47,80,0.14,26.1,78.98,7.09,21.9,6.2
Patuxent River - Jug Bay,21-Jun-2006,18:45:03,21-Jun-2006 18:45:03,6.34,78.1,0.14,25.99,78.782,7.08,24.4,6.1
Patuxent River - Jug Bay,21-Jun-2006,19:00:02,21-Jun-2006 19:00:02,6.26,77.2,0.14,25.99,78.782,7.09,24,6.2
Patuxent River - Jug Bay,21-Jun-2006,19:15:02,21-Jun-2006 19:15:02,6.2,76.3,0.14,25.85,78.53,7.08,23.7,7
Patuxent River - Jug Bay,21-Jun-2006,19:30:01,21-Jun-2006 19:30:01,6.11,75.2,0.14,25.87,78.566,7.08,22.6,7.3
Patuxent River - Jug Bay,21-Jun-2006,19:45:03,21-Jun-2006 19:45:03,5.92,72.8,0.14,25.83,78.494,7.07,23.6,6.2
Patuxent River - Jug Bay,21-Jun-2006,20:00:02,21-Jun-2006 20:00:02,5.88,72.2,0.14,25.8,78.44,7.06,25.8,6.2
Patuxent River - Jug Bay,21-Jun-2006,20:15:02,21-Jun-2006 20:15:02,5.63,68.9,0.14,25.65,78.17,7,33.3,8
Patuxent River - Jug Bay,21-Jun-2006,20:30:03,21-Jun-2006 20:30:03,5.56,68.3,0.14,25.73,78.314,6.99,29.5,8.3
Patuxent River - Jug Bay,21-Jun-2006,20:45:02,21-Jun-2006 20:45:02,5.89,72.4,0.14,25.81,78.458,7.06,32.5,7.5
Patuxent River - Jug Bay,21-Jun-2006,21:00:02,21-Jun-2006 21:00:02,5.95,73.2,0.14,25.87,78.566,7.07,40.2,7.7
Patuxent River - Jug Bay,21-Jun-2006,21:15:02,21-Jun-2006 21:15:02,5.95,73.2,0.14,25.85,78.53,7.07,47.9,7.9
Patuxent River - Jug Bay,21-Jun-2006,21:30:04,21-Jun-2006 21:30:04,6.09,75.1,0.14,25.95,78.71,7.08,49,6.8
Patuxent River - Jug Bay,21-Jun-2006,21:45:02,21-Jun-2006 21:45:02,6.15,75.8,0.14,25.98,78.764,7.09,53.2,7.8
Patuxent River - Jug Bay,21-Jun-2006,22:00:03,21-Jun-2006 22:00:03,6.23,76.7,0.14,25.96,78.728,7.09,54.5,7.2
Patuxent River - Jug Bay,21-Jun-2006,22:15:01,21-Jun-2006 22:15:01,6.28,77.3,0.14,25.89,78.602,7.1,63.7,8.9
Patuxent River - Jug Bay,21-Jun-2006,22:30:02,21-Jun-2006 22:30:02,6.31,77.7,0.14,25.88,78.584,7.11,67.2,9.5
Patuxent River - Jug Bay,21-Jun-2006,22:45:02,21-Jun-2006 22:45:02,6.6,81.7,0.14,26.18,79.124,7.15,62.1,11
Patuxent River - Jug Bay,21-Jun-2006,23:00:03,21-Jun-2006 23:00:03,6.87,85.5,0.14,26.5,79.7,7.18,69.9,13.8
Patuxent River - Jug Bay,21-Jun-2006,23:15:03,21-Jun-2006 23:15:03,6.82,85.1,0.15,26.61,79.898,7.17,73.9,14.2
Patuxent River - Jug Bay,21-Jun-2006,23:30:01,21-Jun-2006 23:30:01,6.74,84.1,0.15,26.7,80.06,7.16,89.1,15.2
Patuxent River - Jug Bay,21-Jun-2006,23:45:01,21-Jun-2006 23:45:01,6.75,84.6,0.15,26.89,80.402,7.16,76.3,17.1
Patuxent River - Jug Bay,22-Jun-2006,00:00:03,22-Jun-2006 00:00:03,6.65,83.4,0.15,26.91,80.438,7.14,91.6,15.3
Patuxent River - Jug Bay,22-Jun-2006,00:15:03,22-Jun-2006 00:15:03,6.59,82.7,0.15,26.97,80.546,7.14,51.6,15.8
Patuxent River - Jug Bay,22-Jun-2006,00:30:03,22-Jun-2006 00:30:03,6.54,82.2,0.16,26.99,80.582,7.14,65.9,16
Patuxent River - Jug Bay,22-Jun-2006,00:45:02,22-Jun-2006 00:45:02,6.39,80.2,0.16,26.98,80.564,7.12,34.3,15.7
Patuxent River - Jug Bay,22-Jun-2006,01:00:03,22-Jun-2006 01:00:03,6.32,79.4,0.16,27.02,80.636,7.11,40,15.5
Patuxent River - Jug Bay,22-Jun-2006,01:15:02,22-Jun-2006 01:15:02,6.38,80.3,0.17,27.12,80.816,7.12,41,15.6
Patuxent River - Jug Bay,22-Jun-2006,01:30:04,22-Jun-2006 01:30:04,6.18,77.5,0.17,26.96,80.528,7.08,25.6,14.1
Patuxent River - Jug Bay,22-Jun-2006,01:45:02,22-Jun-2006 01:45:02,6.1,76.5,0.17,26.88,80.384,7.09,24.7,14.5
Patuxent River - Jug Bay,22-Jun-2006,02:00:04,22-Jun-2006 02:00:04,5.92,74.3,0.17,26.96,80.528,7.08,25.8,13.4
Patuxent River - Jug Bay,22-Jun-2006,02:15:02,22-Jun-2006 02:15:02,5.92,74.5,0.17,27.06,80.708,7.09,28.6,13.8
Patuxent River - Jug Bay,22-Jun-2006,02:30:04,22-Jun-2006 02:30:04,5.97,75,0.18,27.03,80.654,7.09,22.7,12.5
Patuxent River - Jug Bay,22-Jun-2006,02:45:02,22-Jun-2006 02:45:02,5.86,73.5,0.17,26.92,80.456,7.06,26.7,12.5
Patuxent River - Jug Bay,22-Jun-2006,03:00:02,22-Jun-2006 03:00:02,5.94,74.6,0.17,26.96,80.528,7.08,33.1,12.3
Patuxent River - Jug Bay,22-Jun-2006,03:15:01,22-Jun-2006 03:15:01,5.93,74.5,0.17,26.95,80.51,7.07,52.9,12.6
Patuxent River - Jug Bay,22-Jun-2006,03:30:04,22-Jun-2006 03:30:04,5.93,74.5,0.17,27.0,80.6,7.07,28.5,12.2
Patuxent River - Jug Bay,22-Jun-2006,03:45:02,22-Jun-2006 03:45:02,5.78,72.5,0.17,26.84,80.312,7.05,28.8,12.8
Patuxent River - Jug Bay,22-Jun-2006,04:00:03,22-Jun-2006 04:00:03,5.73,71.6,0.16,26.73,80.114,7.04,33.9,12.9
Patuxent River - Jug Bay,22-Jun-2006,04:15:02,22-Jun-2006 04:15:02,5.78,72.3,0.16,26.76,80.168,7.05,35.1,13.8
Patuxent River - Jug Bay,22-Jun-2006,04:30:02,22-Jun-2006 04:30:02,5.64,70.2,0.15,26.45,79.61,7.02,39.3,13.2
Patuxent River - Jug Bay,22-Jun-2006,04:45:03,22-Jun-2006 04:45:03,5.53,68.6,0.15,26.33,79.394,7.01,46.9,13.4
Patuxent River - Jug Bay,22-Jun-2006,05:00:01,22-Jun-2006 05:00:01,5.41,66.9,0.15,26.22,79.196,7,38.2,13.4
Patuxent River - Jug Bay,22-Jun-2006,05:15:04,22-Jun-2006 05:15:04,5.38,66.3,0.15,26.0,78.8,7,38.7,10.7
Patuxent River - Jug Bay,22-Jun-2006,05:30:03,22-Jun-2006 05:30:03,5.26,64.4,0.15,25.68,78.224,6.98,42.1,10.2
Patuxent River - Jug Bay,22-Jun-2006,05:45:01,22-Jun-2006 05:45:01,5.05,61.9,0.15,25.62,78.116,6.96,39,10.2
Patuxent River - Jug Bay,22-Jun-2006,06:00:04,22-Jun-2006 06:00:04,4.97,60.7,0.15,25.44,77.792,6.96,43.2,8.8
Patuxent River - Jug Bay,22-Jun-2006,06:15:02,22-Jun-2006 06:15:02,4.85,59.2,0.14,25.41,77.738,6.96,45.3,8.2
Patuxent River - Jug Bay,22-Jun-2006,06:30:03,22-Jun-2006 06:30:03,4.77,58,0.14,25.24,77.432,6.96,44.1,7.2
Patuxent River - Jug Bay,22-Jun-2006,06:45:02,22-Jun-2006 06:45:02,4.65,56.5,0.14,25.15,77.27,6.94,35.4,8.6
Patuxent River - Jug Bay,22-Jun-2006,07:00:02,22-Jun-2006 07:00:02,4.59,55.6,0.15,24.98,76.964,6.95,46.3,8
Patuxent River - Jug Bay,22-Jun-2006,07:15:03,22-Jun-2006 07:15:03,4.47,54.1,0.15,24.96,76.928,6.93,35.4,8.1
Patuxent River - Jug Bay,22-Jun-2006,07:30:03,22-Jun-2006 07:30:03,4.48,54.1,0.14,24.88,76.784,6.93,33.6,7
Patuxent River - Jug Bay,22-Jun-2006,07:45:01,22-Jun-2006 07:45:01,4.45,53.7,0.15,24.76,76.568,6.93,35,8.6
Patuxent River - Jug Bay,22-Jun-2006,08:00:04,22-Jun-2006 08:00:04,4.6,55.4,0.15,24.73,76.514,6.95,32.5,7
Patuxent River - Jug Bay,22-Jun-2006,08:15:03,22-Jun-2006 08:15:03,4.65,56,0.14,24.74,76.532,6.96,24.5,6.7
Patuxent River - Jug Bay,22-Jun-2006,08:30:02,22-Jun-2006 08:30:02,4.59,55.3,0.14,24.7,76.46,6.96,24.9,8.8
Patuxent River - Jug Bay,22-Jun-2006,08:45:02,22-Jun-2006 08:45:02,4.72,56.7,0.14,24.61,76.298,6.97,23.7,5.6
Patuxent River - Jug Bay,22-Jun-2006,09:00:02,22-Jun-2006 09:00:02,4.6,55.5,0.14,24.76,76.568,6.97,24.6,6.8
Patuxent River - Jug Bay,22-Jun-2006,09:15:03,22-Jun-2006 09:15:03,4.56,55,0.15,24.76,76.568,6.95,36.8,6.2
Patuxent River - Jug Bay,22-Jun-2006,09:30:04,22-Jun-2006 09:30:04,4.84,58.8,0.15,25.09,77.162,6.95,28.5,10.4
Patuxent River - Jug Bay,22-Jun-2006,09:45:04,22-Jun-2006 09:45:04,5.29,64.2,0.14,25.12,77.216,7.01,35.5,11.4
Patuxent River - Jug Bay,22-Jun-2006,10:00:03,22-Jun-2006 10:00:03,4.87,59,0.14,25.02,77.036,6.97,39.5,7.7
Patuxent River - Jug Bay,22-Jun-2006,10:15:03,22-Jun-2006 10:15:03,4.56,55.1,0.14,24.95,76.91,6.96,35,6.7
Patuxent River - Jug Bay,22-Jun-2006,10:30:04,22-Jun-2006 10:30:04,4.7,57,0.14,25.09,77.162,6.98,50.4,7.1
Patuxent River - Jug Bay,22-Jun-2006,10:45:01,22-Jun-2006 10:45:01,4.55,55.3,0.14,25.14,77.252,6.97,38.6,8
Patuxent River - Jug Bay,22-Jun-2006,11:00:01,22-Jun-2006 11:00:01,4.59,55.7,0.14,25.21,77.378,6.97,52.2,10.4
Patuxent River - Jug Bay,22-Jun-2006,11:15:01,22-Jun-2006 11:15:01,4.76,57.9,0.14,25.32,77.576,6.99,77.2,9
Patuxent River - Jug Bay,22-Jun-2006,11:30:02,22-Jun-2006 11:30:02,5.15,63.1,0.14,25.59,78.062,7.02,65.6,9.7
Patuxent River - Jug Bay,22-Jun-2006,11:45:03,22-Jun-2006 11:45:03,5.54,68.2,0.15,25.9,78.62,7.05,73.9,12.2
Patuxent River - Jug Bay,22-Jun-2006,12:00:03,22-Jun-2006 12:00:03,5.74,71.1,0.15,26.2,79.16,7.08,92,14.8
Patuxent River - Jug Bay,22-Jun-2006,12:15:03,22-Jun-2006 12:15:03,5.62,69.8,0.15,26.36,79.448,7.08,80.9,16.2
Patuxent River - Jug Bay,22-Jun-2006,12:30:04,22-Jun-2006 12:30:04,5.61,69.9,0.15,26.54,79.772,7.07,125.8,16.3
Patuxent River - Jug Bay,22-Jun-2006,12:45:01,22-Jun-2006 12:45:01,5.87,73.5,0.16,26.79,80.222,7.09,87,17.1
Patuxent River - Jug Bay,22-Jun-2006,13:00:02,22-Jun-2006 13:00:02,5.67,71,0.16,26.85,80.33,7.09,53.3,18.9
Patuxent River - Jug Bay,22-Jun-2006,13:15:03,22-Jun-2006 13:15:03,5.89,73.8,0.16,26.93,80.474,7.09,46.6,18.5
Patuxent River - Jug Bay,22-Jun-2006,13:30:01,22-Jun-2006 13:30:01,5.73,72,0.17,27.03,80.654,7.08,48.2,17.9
Patuxent River - Jug Bay,22-Jun-2006,13:45:03,22-Jun-2006 13:45:03,5.81,73,0.16,26.98,80.564,7.05,27.9,13
Patuxent River - Jug Bay,22-Jun-2006,14:00:03,22-Jun-2006 14:00:03,5.7,71.8,0.16,27.13,80.834,7.07,26.7,15.6
Patuxent River - Jug Bay,22-Jun-2006,14:15:04,22-Jun-2006 14:15:04,6.33,79.8,0.16,27.22,80.996,7.1,25.6,16.8
Patuxent River - Jug Bay,22-Jun-2006,14:30:01,22-Jun-2006 14:30:01,6.74,85.1,0.16,27.27,81.086,7.12,34.3,20.1
Patuxent River - Jug Bay,22-Jun-2006,14:45:03,22-Jun-2006 14:45:03,6.82,86.2,0.16,27.33,81.194,7.13,30.8,17.7
Patuxent River - Jug Bay,22-Jun-2006,15:00:03,22-Jun-2006 15:00:03,6.86,86.6,0.16,27.33,81.194,7.12,26.4,17.5
Patuxent River - Jug Bay,22-Jun-2006,15:15:03,22-Jun-2006 15:15:03,7.1,89.9,0.17,27.43,81.374,7.14,24.1,18.3
Patuxent River - Jug Bay,22-Jun-2006,15:30:03,22-Jun-2006 15:30:03,7.74,98.5,0.17,27.74,81.932,7.21,32,18.7
Patuxent River - Jug Bay,22-Jun-2006,15:45:03,22-Jun-2006 15:45:03,6.15,77.7,0.17,27.32,81.176,7.09,35,16.6
Patuxent River - Jug Bay,22-Jun-2006,16:00:04,22-Jun-2006 16:00:04,5.88,74.1,0.17,27.13,80.834,7.06,42.3,16.7
Patuxent River - Jug Bay,22-Jun-2006,16:15:03,22-Jun-2006 16:15:03,6.4,80.4,0.16,27.05,80.69,7.08,57.2,18.9
Patuxent River - Jug Bay,22-Jun-2006,16:30:02,22-Jun-2006 16:30:02,7.32,92.9,0.16,27.54,81.572,7.19,43.7,18.9
Patuxent River - Jug Bay,22-Jun-2006,16:45:02,22-Jun-2006 16:45:02,8.4,106.9,0.16,27.76,81.968,7.29,44,20.2
Patuxent River - Jug Bay,22-Jun-2006,17:00:02,22-Jun-2006 17:00:02,7.88,99.7,0.15,27.39,81.302,7.2,38.8,15.2
Patuxent River - Jug Bay,22-Jun-2006,17:15:07,22-Jun-2006 17:15:07,7.74,97.8,0.15,27.36,81.248,7.17,52.1,19.1
Patuxent River - Jug Bay,22-Jun-2006,17:30:02,22-Jun-2006 17:30:02,7.52,94.8,0.15,27.17,80.906,7.14,55.7,18.6
Patuxent River - Jug Bay,22-Jun-2006,17:45:02,22-Jun-2006 17:45:02,7.12,89.3,0.15,26.98,80.564,7.09,48.8,13
Patuxent River - Jug Bay,22-Jun-2006,18:00:02,22-Jun-2006 18:00:02,6.97,87.5,0.15,26.96,80.528,7.09,31.1,12.2
Patuxent River - Jug Bay,22-Jun-2006,18:15:02,22-Jun-2006 18:15:02,6.86,85.9,0.14,26.88,80.384,7.08,37.7,12.6
Patuxent River - Jug Bay,22-Jun-2006,18:30:03,22-Jun-2006 18:30:03,6.82,85.6,0.14,26.94,80.492,7.08,30.9,9.6
Patuxent River - Jug Bay,22-Jun-2006,18:45:03,22-Jun-2006 18:45:03,6.77,84.9,0.14,26.89,80.402,7.07,34.4,8.9
Patuxent River - Jug Bay,22-Jun-2006,19:00:02,22-Jun-2006 19:00:02,6.72,84.3,0.14,26.88,80.384,7.06,33.3,9.9
Patuxent River - Jug Bay,22-Jun-2006,19:15:03,22-Jun-2006 19:15:03,6.79,85.1,0.14,26.87,80.366,7.07,30.1,7.9
Patuxent River - Jug Bay,22-Jun-2006,19:30:03,22-Jun-2006 19:30:03,6.79,85.1,0.14,26.87,80.366,7.07,31.1,9.7
Patuxent River - Jug Bay,22-Jun-2006,19:45:01,22-Jun-2006 19:45:01,6.79,84.8,0.15,26.69,80.042,7.06,37.5,7.8
Patuxent River - Jug Bay,22-Jun-2006,20:00:02,22-Jun-2006 20:00:02,6.74,84.1,0.14,26.64,79.952,7.07,30.2,8.1
Patuxent River - Jug Bay,22-Jun-2006,20:15:03,22-Jun-2006 20:15:03,6.76,84.2,0.15,26.5,79.7,7.08,29.9,8.8
Patuxent River - Jug Bay,22-Jun-2006,20:30:02,22-Jun-2006 20:30:02,6.62,82.3,0.15,26.44,79.592,7.08,32.8,8.1
Patuxent River - Jug Bay,22-Jun-2006,20:45:01,22-Jun-2006 20:45:01,6.65,82.8,0.14,26.48,79.664,7.08,34.9,11
Patuxent River - Jug Bay,22-Jun-2006,21:00:03,22-Jun-2006 21:00:03,6.57,81.5,0.15,26.34,79.412,7.08,24.3,7.3
Patuxent River - Jug Bay,22-Jun-2006,21:15:02,22-Jun-2006 21:15:02,6.44,79.9,0.15,26.32,79.376,7.08,24.7,8.3
Patuxent River - Jug Bay,22-Jun-2006,21:30:03,22-Jun-2006 21:30:03,6.15,76.3,0.15,26.3,79.34,7.03,33.1,9.8
Patuxent River - Jug Bay,22-Jun-2006,21:45:03,22-Jun-2006 21:45:03,5.78,71.8,0.15,26.37,79.466,6.99,31.5,10.6
Patuxent River - Jug Bay,22-Jun-2006,22:00:02,22-Jun-2006 22:00:02,6.53,81.2,0.14,26.42,79.556,7.08,36.5,6.6
Patuxent River - Jug Bay,22-Jun-2006,22:15:05,22-Jun-2006 22:15:05,6.26,78,0.14,26.5,79.7,7.05,42.3,10.6
Patuxent River - Jug Bay,22-Jun-2006,22:30:04,22-Jun-2006 22:30:04,6.21,77.5,0.14,26.61,79.898,7.06,48,9.6
Patuxent River - Jug Bay,22-Jun-2006,22:45:03,22-Jun-2006 22:45:03,6.43,80.3,0.14,26.68,80.024,7.07,37.9,10.5
Patuxent River - Jug Bay,22-Jun-2006,23:00:02,22-Jun-2006 23:00:02,6.44,80.4,0.14,26.68,80.024,7.07,58.9,11
Patuxent River - Jug Bay,22-Jun-2006,23:15:02,22-Jun-2006 23:15:02,6.25,77.9,0.14,26.64,79.952,7.05,58.4,11.8
Patuxent River - Jug Bay,22-Jun-2006,23:30:02,22-Jun-2006 23:30:02,6.11,76.1,0.14,26.62,79.916,7.05,65.4,11.4
Patuxent River - Jug Bay,22-Jun-2006,23:45:03,22-Jun-2006 23:45:03,6.4,80.3,0.15,26.97,80.546,7.09,64.5,16.6
Patuxent River - Jug Bay,23-Jun-2006,00:00:03,23-Jun-2006 00:00:03,6.75,85.1,0.15,27.2,80.96,7.13,56,16.7
Patuxent River - Jug Bay,23-Jun-2006,00:15:02,23-Jun-2006 00:15:02,6.83,86.2,0.15,27.29,81.122,7.14,48.4,19.3
Patuxent River - Jug Bay,23-Jun-2006,00:30:04,23-Jun-2006 00:30:04,6.85,86.6,0.16,27.37,81.266,7.14,32.5,20
Patuxent River - Jug Bay,23-Jun-2006,00:45:02,23-Jun-2006 00:45:02,6.96,88.3,0.16,27.54,81.572,7.17,29.2,19.2
Patuxent River - Jug Bay,23-Jun-2006,01:00:03,23-Jun-2006 01:00:03,6.97,88.2,0.16,27.46,81.428,7.17,51.6,24.9
Patuxent River - Jug Bay,23-Jun-2006,01:15:02,23-Jun-2006 01:15:02,6.93,88,0.17,27.58,81.644,7.17,32.1,21.6
Patuxent River - Jug Bay,23-Jun-2006,01:30:02,23-Jun-2006 01:30:02,6.87,87.2,0.17,27.62,81.716,7.16,26.1,21.3
Patuxent River - Jug Bay,23-Jun-2006,01:45:02,23-Jun-2006 01:45:02,6.68,84.7,0.18,27.53,81.554,7.14,23.3,18.6
Patuxent River - Jug Bay,23-Jun-2006,02:00:03,23-Jun-2006 02:00:03,6.67,84.7,0.18,27.66,81.788,7.14,23.6,19.3
Patuxent River - Jug Bay,23-Jun-2006,02:15:02,23-Jun-2006 02:15:02,6.58,83.5,0.19,27.62,81.716,7.14,20.5,21.5
Patuxent River - Jug Bay,23-Jun-2006,02:30:04,23-Jun-2006 02:30:04,6.59,83.9,0.2,27.77,81.986,7.15,19.1,19.7
Patuxent River - Jug Bay,23-Jun-2006,02:45:02,23-Jun-2006 02:45:02,6.28,79.5,0.2,27.41,81.338,7.09,16.2,21
Patuxent River - Jug Bay,23-Jun-2006,03:00:02,23-Jun-2006 03:00:02,6.29,79.7,0.2,27.55,81.59,7.11,17.2,25.1
Patuxent River - Jug Bay,23-Jun-2006,03:15:01,23-Jun-2006 03:15:01,6.27,79.7,0.2,27.67,81.806,7.11,17.1,22.7
Patuxent River - Jug Bay,23-Jun-2006,03:30:02,23-Jun-2006 03:30:02,6.36,81,0.21,27.77,81.986,7.13,18.6,19.5
Patuxent River - Jug Bay,23-Jun-2006,03:45:01,23-Jun-2006 03:45:01,6.28,79.7,0.2,27.54,81.572,7.09,20.5,20.2
Patuxent River - Jug Bay,23-Jun-2006,04:00:04,23-Jun-2006 04:00:04,6.25,79.4,0.2,27.64,81.752,7.1,26,17.7
Patuxent River - Jug Bay,23-Jun-2006,04:15:03,23-Jun-2006 04:15:03,6.16,78.2,0.19,27.57,81.626,7.09,19.8,16.7
Patuxent River - Jug Bay,23-Jun-2006,04:30:03,23-Jun-2006 04:30:03,5.92,74.9,0.18,27.42,81.356,7.06,18.4,18.7
Patuxent River - Jug Bay,23-Jun-2006,04:45:01,23-Jun-2006 04:45:01,5.93,75,0.17,27.33,81.194,7.06,23.4,22.9
Patuxent River - Jug Bay,23-Jun-2006,05:00:01,23-Jun-2006 05:00:01,5.88,74.1,0.17,27.22,80.996,7.04,23.3,20
Patuxent River - Jug Bay,23-Jun-2006,05:15:01,23-Jun-2006 05:15:01,5.81,73.2,0.17,27.16,80.888,7.04,18.6,22.7
Patuxent River - Jug Bay,23-Jun-2006,05:30:01,23-Jun-2006 05:30:01,5.64,70.9,0.16,26.97,80.546,7.01,16.9,17
Patuxent River - Jug Bay,23-Jun-2006,05:45:04,23-Jun-2006 05:45:04,5.58,69.9,0.16,26.83,80.294,7,17.3,17.8
Patuxent River - Jug Bay,23-Jun-2006,06:00:01,23-Jun-2006 06:00:01,5.59,70,0.16,26.79,80.222,7.01,27.4,20
Patuxent River - Jug Bay,23-Jun-2006,06:15:03,23-Jun-2006 06:15:03,5.46,67.8,0.15,26.42,79.556,6.98,28.9,13.5
Patuxent River - Jug Bay,23-Jun-2006,06:30:01,23-Jun-2006 06:30:01,5.41,67.1,0.15,26.27,79.286,6.98,43.7,20.6
Patuxent River - Jug Bay,23-Jun-2006,06:45:02,23-Jun-2006 06:45:02,5.2,64.3,0.15,26.14,79.052,6.95,45.9,13
