Station,Date,Time (EST),Date+Time,DO (conc.),DO (%),Salinity (ppt),Temp (°C),Temp (°F),pH,Turbidity (NTU),Chlorophyll a (µg/l)
Patuxent River - Jug Bay,10-Apr-2005,23:15:00,10-Apr-2005 23:15:00,9.24,93.1,0.13,15.7,60.26,6.76,22.8,5.9
Patuxent River - Jug Bay,10-Apr-2005,23:30:00,10-Apr-2005 23:30:00,9.16,92.0,0.13,15.61,60.098,6.75,23.5,5.5
Patuxent River - Jug Bay,10-Apr-2005,23:45:00,10-Apr-2005 23:45:00,9.03,90.6,0.13,15.52,59.936,6.75,21.0,5.8
Patuxent River - Jug Bay,11-Apr-2005,00:00:00,11-Apr-2005 00:00:00,8.96,89.7,0.12,15.39,59.702,6.75,19.8,5.6
Patuxent River - Jug Bay,11-Apr-2005,00:15:00,11-Apr-2005 00:15:00,8.82,88.2,0.13,15.35,59.63,6.74,19.7,5.8
Patuxent River - Jug Bay,11-Apr-2005,00:30:00,11-Apr-2005 00:30:00,8.65,86.3,0.13,15.25,59.45,6.73,19.6,5.4
Patuxent River - Jug Bay,11-Apr-2005,00:45:00,11-Apr-2005 00:45:00,8.58,85.5,0.13,15.19,59.342,6.72,19.3,5.6
Patuxent River - Jug Bay,11-Apr-2005,01:00:00,11-Apr-2005 01:00:00,8.5,84.6,0.13,15.13,59.234,6.71,18.0,5.6
Patuxent River - Jug Bay,11-Apr-2005,01:15:00,11-Apr-2005 01:15:00,8.44,83.8,0.13,15.02,59.036,6.71,18.7,6.7
Patuxent River - Jug Bay,11-Apr-2005,01:30:00,11-Apr-2005 01:30:00,8.35,82.9,0.13,15.01,59.018,6.71,18.0,5.8
Patuxent River - Jug Bay,11-Apr-2005,01:45:00,11-Apr-2005 01:45:00,8.21,81.4,0.12,14.95,58.91,6.7,20.2,6.1
Patuxent River - Jug Bay,11-Apr-2005,02:00:00,11-Apr-2005 02:00:00,8.29,82.2,0.12,14.95,58.91,6.7,18.0,6.5
Patuxent River - Jug Bay,11-Apr-2005,02:15:00,11-Apr-2005 02:15:00,8.24,81.6,0.12,14.89,58.802,6.69,20.2,5.3
Patuxent River - Jug Bay,11-Apr-2005,02:30:00,11-Apr-2005 02:30:00,8.33,82.5,0.13,14.94,58.892,6.71,22.5,6.5
Patuxent River - Jug Bay,11-Apr-2005,02:45:00,11-Apr-2005 02:45:00,8.37,83.0,0.13,14.98,58.964,6.71,19.8,5.8
Patuxent River - Jug Bay,11-Apr-2005,03:00:00,11-Apr-2005 03:00:00,8.36,83.0,0.13,15.03,59.054,6.71,17.8,5.3
Patuxent River - Jug Bay,11-Apr-2005,03:15:00,11-Apr-2005 03:15:00,8.37,83.1,0.13,15.02,59.036,6.71,18.4,5.9
Patuxent River - Jug Bay,11-Apr-2005,03:30:00,11-Apr-2005 03:30:00,8.43,83.7,0.13,15.03,59.054,6.71,18.0,5.9
Patuxent River - Jug Bay,11-Apr-2005,03:45:00,11-Apr-2005 03:45:00,8.49,84.4,0.13,15.05,59.09,6.72,18.4,6.0
Patuxent River - Jug Bay,11-Apr-2005,04:00:00,11-Apr-2005 04:00:00,8.55,84.7,0.13,14.93,58.874,6.71,22.1,6.7
Patuxent River - Jug Bay,11-Apr-2005,04:15:00,11-Apr-2005 04:15:00,8.59,85.1,0.13,14.93,58.874,6.72,19.1,6.1
Patuxent River - Jug Bay,11-Apr-2005,04:30:00,11-Apr-2005 04:30:00,8.62,85.6,0.13,15.0,59.0,6.72,18.4,5.9
Patuxent River - Jug Bay,11-Apr-2005,04:45:00,11-Apr-2005 04:45:00,8.64,85.7,0.13,14.98,58.964,6.73,21.3,6.4
Patuxent River - Jug Bay,11-Apr-2005,05:00:00,11-Apr-2005 05:00:00,8.64,85.8,0.13,15.0,59.0,6.72,19.4,6.5
Patuxent River - Jug Bay,11-Apr-2005,05:15:00,11-Apr-2005 05:15:00,8.64,85.7,0.13,14.99,58.982,6.73,19.8,7.0
Patuxent River - Jug Bay,11-Apr-2005,05:30:00,11-Apr-2005 05:30:00,8.63,85.7,0.13,15.03,59.054,6.72,19.5,6.8
Patuxent River - Jug Bay,11-Apr-2005,05:45:00,11-Apr-2005 05:45:00,8.63,85.7,0.13,15.02,59.036,6.73,20.7,6.3
Patuxent River - Jug Bay,11-Apr-2005,06:00:00,11-Apr-2005 06:00:00,8.63,85.8,0.13,15.06,59.108,6.72,18.6,7.3
Patuxent River - Jug Bay,11-Apr-2005,06:15:00,11-Apr-2005 06:15:00,8.59,85.2,0.13,15.0,59.0,6.72,19.3,6.3
Patuxent River - Jug Bay,11-Apr-2005,06:30:00,11-Apr-2005 06:30:00,8.54,84.7,0.13,15.0,59.0,6.71,18.8,6.6
Patuxent River - Jug Bay,11-Apr-2005,06:45:00,11-Apr-2005 06:45:00,8.51,84.4,0.13,14.98,58.964,6.71,19.0,6.9
Patuxent River - Jug Bay,11-Apr-2005,07:00:00,11-Apr-2005 07:00:00,8.47,84.0,0.13,14.92,58.856,6.71,18.5,7.4
Patuxent River - Jug Bay,11-Apr-2005,07:15:00,11-Apr-2005 07:15:00,8.52,84.7,0.13,15.07,59.126,6.72,18.7,7.0
Patuxent River - Jug Bay,11-Apr-2005,07:30:00,11-Apr-2005 07:30:00,8.07,78.9,0.13,14.31,57.758,6.65,15.6,5.4
Patuxent River - Jug Bay,11-Apr-2005,07:45:00,11-Apr-2005 07:45:00,8.47,84.0,0.13,14.97,58.946,6.71,20.7,6.8
Patuxent River - Jug Bay,11-Apr-2005,08:00:00,11-Apr-2005 08:00:00,8.79,87.8,0.13,15.3,59.54,6.75,23.7,6.8
Patuxent River - Jug Bay,11-Apr-2005,08:15:00,11-Apr-2005 08:15:00,8.82,88.2,0.13,15.32,59.576,6.74,32.5,7.1
Patuxent River - Jug Bay,11-Apr-2005,08:30:00,11-Apr-2005 08:30:00,8.76,87.2,0.13,15.17,59.306,6.73,32.8,6.3
Patuxent River - Jug Bay,11-Apr-2005,08:45:00,11-Apr-2005 08:45:00,8.72,86.7,0.13,15.08,59.144,6.72,38.6,6.7
Patuxent River - Jug Bay,11-Apr-2005,09:00:00,11-Apr-2005 09:00:00,8.65,85.6,0.13,14.9,58.82,6.71,30.2,6.8
Patuxent River - Jug Bay,11-Apr-2005,09:15:00,11-Apr-2005 09:15:00,8.72,86.5,0.13,14.97,58.946,6.74,30.0,6.9
Patuxent River - Jug Bay,11-Apr-2005,09:30:00,11-Apr-2005 09:30:00,8.71,86.3,0.13,14.94,58.892,6.73,31.5,6.0
Patuxent River - Jug Bay,11-Apr-2005,09:45:00,11-Apr-2005 09:45:00,8.72,86.5,0.13,15.0,59.0,6.74,28.0,6.3
Patuxent River - Jug Bay,11-Apr-2005,10:00:00,11-Apr-2005 10:00:00,8.73,86.9,0.13,15.12,59.216,6.75,28.0,6.3
Patuxent River - Jug Bay,11-Apr-2005,10:15:00,11-Apr-2005 10:15:00,8.72,86.9,0.13,15.2,59.36,6.75,32.8,6.3
Patuxent River - Jug Bay,11-Apr-2005,10:30:00,11-Apr-2005 10:30:00,8.71,86.9,0.14,15.24,59.432,6.75,26.2,6.7
Patuxent River - Jug Bay,11-Apr-2005,10:45:00,11-Apr-2005 10:45:00,8.63,85.9,0.13,15.16,59.288,6.75,27.2,5.8
Patuxent River - Jug Bay,11-Apr-2005,11:00:00,11-Apr-2005 11:00:00,8.7,86.7,0.13,15.18,59.324,6.75,30.5,6.2
Patuxent River - Jug Bay,11-Apr-2005,11:15:00,11-Apr-2005 11:15:00,8.78,87.7,0.13,15.32,59.576,6.76,21.9,5.9
Patuxent River - Jug Bay,11-Apr-2005,11:30:00,11-Apr-2005 11:30:00,8.9,88.8,0.13,15.26,59.468,6.78,22.5,5.8
Patuxent River - Jug Bay,11-Apr-2005,11:45:00,11-Apr-2005 11:45:00,9.0,90.0,0.13,15.38,59.684,6.78,25.3,5.4
Patuxent River - Jug Bay,11-Apr-2005,12:00:00,11-Apr-2005 12:00:00,9.11,91.1,0.13,15.37,59.666,6.79,21.7,6.2
Patuxent River - Jug Bay,11-Apr-2005,12:15:00,11-Apr-2005 12:15:00,9.24,92.5,0.13,15.4,59.72,6.8,20.6,5.7
Patuxent River - Jug Bay,11-Apr-2005,12:30:00,11-Apr-2005 12:30:00,9.39,94.0,0.13,15.4,59.72,6.81,33.4,6.4
Patuxent River - Jug Bay,11-Apr-2005,12:45:00,11-Apr-2005 12:45:00,9.48,94.8,0.12,15.35,59.63,6.83,20.8,6.1
Patuxent River - Jug Bay,11-Apr-2005,13:00:00,11-Apr-2005 13:00:00,9.6,96.5,0.13,15.62,60.116,6.84,18.9,5.7
Patuxent River - Jug Bay,11-Apr-2005,13:15:00,11-Apr-2005 13:15:00,9.7,98.0,0.13,15.84,60.512,6.85,18.9,5.5
Patuxent River - Jug Bay,11-Apr-2005,13:30:00,11-Apr-2005 13:30:00,9.8,99.2,0.13,15.94,60.692,6.88,24.4,6.0
Patuxent River - Jug Bay,11-Apr-2005,13:45:00,11-Apr-2005 13:45:00,9.85,100.0,0.13,16.07,60.926,6.88,17.4,5.6
Patuxent River - Jug Bay,11-Apr-2005,14:00:00,11-Apr-2005 14:00:00,9.77,98.5,0.12,15.75,60.35,6.84,17.1,5.9
Patuxent River - Jug Bay,11-Apr-2005,14:15:00,11-Apr-2005 14:15:00,9.78,98.7,0.12,15.82,60.476,6.86,25.6,5.7
Patuxent River - Jug Bay,11-Apr-2005,14:30:00,11-Apr-2005 14:30:00,9.82,99.8,0.13,16.1,60.98,6.87,15.8,5.6
Patuxent River - Jug Bay,11-Apr-2005,14:45:00,11-Apr-2005 14:45:00,9.74,98.7,0.13,15.98,60.764,6.85,13.0,6.7
Patuxent River - Jug Bay,11-Apr-2005,15:00:00,11-Apr-2005 15:00:00,9.7,98.3,0.13,15.98,60.764,6.85,21.1,5.3
Patuxent River - Jug Bay,11-Apr-2005,15:15:00,11-Apr-2005 15:15:00,9.77,99.4,0.13,16.16,61.088,6.86,25.4,6.3
Patuxent River - Jug Bay,11-Apr-2005,15:30:00,11-Apr-2005 15:30:00,9.79,99.8,0.13,16.25,61.25,6.87,25.0,6.2
Patuxent River - Jug Bay,11-Apr-2005,15:45:00,11-Apr-2005 15:45:00,9.85,100.7,0.13,16.37,61.466,6.87,20.3,7.4
Patuxent River - Jug Bay,11-Apr-2005,16:00:00,11-Apr-2005 16:00:00,9.83,100.3,0.13,16.31,61.358,6.86,31.3,6.3
Patuxent River - Jug Bay,11-Apr-2005,16:15:00,11-Apr-2005 16:15:00,9.81,100.3,0.13,16.39,61.502,6.87,15.9,5.1
Patuxent River - Jug Bay,11-Apr-2005,16:30:00,11-Apr-2005 16:30:00,9.77,99.4,0.13,16.21,61.178,6.85,28.0,6.4
Patuxent River - Jug Bay,11-Apr-2005,16:45:00,11-Apr-2005 16:45:00,9.73,99.0,0.13,16.21,61.178,6.85,31.7,5.8
Patuxent River - Jug Bay,11-Apr-2005,17:00:00,11-Apr-2005 17:00:00,9.73,99.3,0.13,16.28,61.304,6.86,28.8,6.0
Patuxent River - Jug Bay,11-Apr-2005,17:15:00,11-Apr-2005 17:15:00,9.8,100.1,0.13,16.36,61.448,6.87,31.6,5.5
Patuxent River - Jug Bay,11-Apr-2005,17:30:00,11-Apr-2005 17:30:00,9.81,100.3,0.13,16.39,61.502,6.87,29.7,5.9
Patuxent River - Jug Bay,11-Apr-2005,17:45:00,11-Apr-2005 17:45:00,9.82,100.5,0.13,16.45,61.61,6.88,26.9,6.9
Patuxent River - Jug Bay,11-Apr-2005,18:00:00,11-Apr-2005 18:00:00,9.85,100.9,0.13,16.51,61.718,6.89,33.0,7.4
Patuxent River - Jug Bay,11-Apr-2005,18:15:00,11-Apr-2005 18:15:00,9.82,100.8,0.13,16.58,61.844,6.9,19.0,6.1
Patuxent River - Jug Bay,11-Apr-2005,18:30:00,11-Apr-2005 18:30:00,9.78,100.5,0.13,16.67,62.006,6.9,33.1,6.4
Patuxent River - Jug Bay,11-Apr-2005,18:45:00,11-Apr-2005 18:45:00,9.69,99.7,0.13,16.72,62.096,6.89,35.7,6.9
Patuxent River - Jug Bay,11-Apr-2005,19:00:00,11-Apr-2005 19:00:00,9.62,99.1,0.13,16.76,62.168,6.89,29.9,7.3
Patuxent River - Jug Bay,11-Apr-2005,19:15:00,11-Apr-2005 19:15:00,9.58,98.8,0.13,16.8,62.24,6.89,34.7,7.8
Patuxent River - Jug Bay,11-Apr-2005,19:30:00,11-Apr-2005 19:30:00,9.6,98.9,0.13,16.77,62.186,6.89,27.2,7.0
Patuxent River - Jug Bay,11-Apr-2005,19:45:00,11-Apr-2005 19:45:00,9.49,96.8,0.13,16.28,61.304,6.87,18.4,7.2
Patuxent River - Jug Bay,11-Apr-2005,20:00:00,11-Apr-2005 20:00:00,9.59,98.0,0.13,16.38,61.484,6.88,35.3,7.3
Patuxent River - Jug Bay,11-Apr-2005,20:15:00,11-Apr-2005 20:15:00,9.67,99.5,0.13,16.68,62.024,6.9,34.5,6.6
Patuxent River - Jug Bay,11-Apr-2005,20:30:00,11-Apr-2005 20:30:00,9.88,101.9,0.13,16.84,62.312,6.92,30.9,7.1
Patuxent River - Jug Bay,11-Apr-2005,20:45:00,11-Apr-2005 20:45:00,9.81,100.9,0.13,16.7,62.06,6.9,32.7,7.5
Patuxent River - Jug Bay,11-Apr-2005,21:00:00,11-Apr-2005 21:00:00,9.87,100.7,0.13,16.32,61.376,6.9,33.5,6.5
Patuxent River - Jug Bay,11-Apr-2005,21:15:00,11-Apr-2005 21:15:00,9.74,98.8,0.13,16.03,60.854,6.88,41.9,6.6
Patuxent River - Jug Bay,11-Apr-2005,21:30:00,11-Apr-2005 21:30:00,9.7,98.3,0.13,15.97,60.746,6.88,26.4,6.5
Patuxent River - Jug Bay,11-Apr-2005,21:45:00,11-Apr-2005 21:45:00,9.68,98.0,0.13,15.92,60.656,6.87,23.6,6.8
Patuxent River - Jug Bay,11-Apr-2005,22:00:00,11-Apr-2005 22:00:00,9.66,97.6,0.13,15.82,60.476,6.85,33.5,6.5
Patuxent River - Jug Bay,11-Apr-2005,22:15:00,11-Apr-2005 22:15:00,9.64,97.2,0.13,15.74,60.332,6.85,27.6,6.4
Patuxent River - Jug Bay,11-Apr-2005,22:30:00,11-Apr-2005 22:30:00,9.61,96.8,0.13,15.7,60.26,6.85,23.5,6.6
Patuxent River - Jug Bay,11-Apr-2005,22:45:00,11-Apr-2005 22:45:00,9.58,96.2,0.13,15.56,60.008,6.83,31.1,6.1
Patuxent River - Jug Bay,11-Apr-2005,23:00:00,11-Apr-2005 23:00:00,9.57,95.9,0.13,15.48,59.864,6.84,35.8,6.4
Patuxent River - Jug Bay,11-Apr-2005,23:15:00,11-Apr-2005 23:15:00,9.5,95.1,0.13,15.44,59.792,6.84,38.2,6.0
Patuxent River - Jug Bay,11-Apr-2005,23:30:00,11-Apr-2005 23:30:00,9.4,94.0,0.13,15.34,59.612,6.83,33.8,5.7
Patuxent River - Jug Bay,11-Apr-2005,23:45:00,11-Apr-2005 23:45:00,9.35,93.3,0.13,15.25,59.45,6.83,34.4,6.0
Patuxent River - Jug Bay,12-Apr-2005,00:00:00,12-Apr-2005 00:00:00,9.2,91.8,0.13,15.23,59.414,6.82,34.6,5.7
Patuxent River - Jug Bay,12-Apr-2005,00:15:00,12-Apr-2005 00:15:00,9.15,91.2,0.13,15.19,59.342,6.81,23.8,5.8
Patuxent River - Jug Bay,12-Apr-2005,00:30:00,12-Apr-2005 00:30:00,9.07,90.3,0.13,15.15,59.27,6.8,22.7,5.5
Patuxent River - Jug Bay,12-Apr-2005,00:45:00,12-Apr-2005 00:45:00,9.02,89.5,0.13,15.02,59.036,6.8,34.4,5.9
Patuxent River - Jug Bay,12-Apr-2005,01:00:00,12-Apr-2005 01:00:00,8.96,88.9,0.13,14.99,58.982,6.79,31.9,5.7
Patuxent River - Jug Bay,12-Apr-2005,01:15:00,12-Apr-2005 01:15:00,8.82,87.3,0.13,14.86,58.748,6.78,35.4,5.3
Patuxent River - Jug Bay,12-Apr-2005,01:30:00,12-Apr-2005 01:30:00,8.74,86.3,0.13,14.75,58.55,6.77,32.4,5.5
Patuxent River - Jug Bay,12-Apr-2005,01:45:00,12-Apr-2005 01:45:00,8.73,86.1,0.13,14.73,58.514,6.78,19.6,4.8
Patuxent River - Jug Bay,12-Apr-2005,02:00:00,12-Apr-2005 02:00:00,8.6,84.8,0.13,14.71,58.478,6.78,30.2,5.6
Patuxent River - Jug Bay,12-Apr-2005,02:15:00,12-Apr-2005 02:15:00,8.6,84.4,0.13,14.49,58.082,6.76,34.4,5.3
Patuxent River - Jug Bay,12-Apr-2005,02:30:00,12-Apr-2005 02:30:00,8.58,84.3,0.13,14.54,58.172,6.75,36.6,5.9
Patuxent River - Jug Bay,12-Apr-2005,02:45:00,12-Apr-2005 02:45:00,8.69,85.5,0.13,14.63,58.334,6.77,39.1,5.4
Patuxent River - Jug Bay,12-Apr-2005,03:00:00,12-Apr-2005 03:00:00,8.75,86.3,0.13,14.71,58.478,6.78,47.4,5.8
Patuxent River - Jug Bay,12-Apr-2005,03:15:00,12-Apr-2005 03:15:00,8.77,86.5,0.13,14.69,58.442,6.78,31.4,5.9
Patuxent River - Jug Bay,12-Apr-2005,03:30:00,12-Apr-2005 03:30:00,8.83,87.2,0.13,14.78,58.604,6.78,49.9,6.1
Patuxent River - Jug Bay,12-Apr-2005,03:45:00,12-Apr-2005 03:45:00,8.89,87.8,0.13,14.76,58.568,6.79,41.9,6.1
Patuxent River - Jug Bay,12-Apr-2005,04:00:00,12-Apr-2005 04:00:00,8.9,87.8,0.13,14.72,58.496,6.79,47.4,5.7
Patuxent River - Jug Bay,12-Apr-2005,04:15:00,12-Apr-2005 04:15:00,8.94,88.0,0.13,14.63,58.334,6.79,51.5,6.0
Patuxent River - Jug Bay,12-Apr-2005,04:30:00,12-Apr-2005 04:30:00,8.96,88.1,0.13,14.57,58.226,6.78,57.5,6.7
Patuxent River - Jug Bay,12-Apr-2005,04:45:00,12-Apr-2005 04:45:00,8.94,87.7,0.13,14.5,58.1,6.78,24.2,5.8
Patuxent River - Jug Bay,12-Apr-2005,05:00:00,12-Apr-2005 05:00:00,8.95,88.0,0.13,14.53,58.154,6.78,34.1,6.3
Patuxent River - Jug Bay,12-Apr-2005,05:15:00,12-Apr-2005 05:15:00,8.97,88.2,0.13,14.57,58.226,6.79,52.4,5.8
Patuxent River - Jug Bay,12-Apr-2005,05:30:00,12-Apr-2005 05:30:00,8.93,87.7,0.13,14.52,58.136,6.78,48.6,6.5
Patuxent River - Jug Bay,12-Apr-2005,05:45:00,12-Apr-2005 05:45:00,8.9,87.5,0.13,14.52,58.136,6.78,54.7,7.3
Patuxent River - Jug Bay,12-Apr-2005,06:00:00,12-Apr-2005 06:00:00,8.91,87.7,0.13,14.6,58.28,6.79,39.9,7.7
Patuxent River - Jug Bay,12-Apr-2005,06:15:00,12-Apr-2005 06:15:00,8.91,87.6,0.13,14.58,58.244,6.79,52.0,6.6
Patuxent River - Jug Bay,12-Apr-2005,06:30:00,12-Apr-2005 06:30:00,8.89,87.4,0.13,14.56,58.208,6.79,29.8,6.9
Patuxent River - Jug Bay,12-Apr-2005,06:45:00,12-Apr-2005 06:45:00,8.88,87.1,0.13,14.45,58.01,6.79,43.4,7.4
Patuxent River - Jug Bay,12-Apr-2005,07:00:00,12-Apr-2005 07:00:00,8.87,87.0,0.13,14.42,57.956,6.79,28.1,7.4
Patuxent River - Jug Bay,12-Apr-2005,07:15:00,12-Apr-2005 07:15:00,8.81,86.2,0.13,14.35,57.83,6.77,19.7,7.3
Patuxent River - Jug Bay,12-Apr-2005,07:30:00,12-Apr-2005 07:30:00,8.84,86.4,0.13,14.31,57.758,6.78,19.7,8.0
Patuxent River - Jug Bay,12-Apr-2005,07:45:00,12-Apr-2005 07:45:00,8.82,86.6,0.13,14.51,58.118,6.79,22.8,8.3
Patuxent River - Jug Bay,12-Apr-2005,08:00:00,12-Apr-2005 08:00:00,8.79,86.1,0.13,14.4,57.92,6.8,23.1,11.3
Patuxent River - Jug Bay,12-Apr-2005,08:15:00,12-Apr-2005 08:15:00,8.94,86.8,0.13,13.98,57.164,6.79,21.1,7.3
Patuxent River - Jug Bay,12-Apr-2005,08:30:00,12-Apr-2005 08:30:00,9.03,88.8,0.13,14.61,58.298,6.84,40.0,7.7
Patuxent River - Jug Bay,12-Apr-2005,08:45:00,12-Apr-2005 08:45:00,9.07,88.8,0.13,14.39,57.902,6.81,46.2,8.0
Patuxent River - Jug Bay,12-Apr-2005,09:00:00,12-Apr-2005 09:00:00,9.11,89.6,0.13,14.62,58.316,6.83,51.5,7.3
Patuxent River - Jug Bay,12-Apr-2005,09:15:00,12-Apr-2005 09:15:00,9.11,89.4,0.13,14.48,58.064,6.8,37.2,7.4
Patuxent River - Jug Bay,12-Apr-2005,09:30:00,12-Apr-2005 09:30:00,9.29,91.0,0.13,14.36,57.848,6.84,32.7,7.4
Patuxent River - Jug Bay,12-Apr-2005,09:45:00,12-Apr-2005 09:45:00,9.38,91.5,0.13,14.2,57.56,6.84,32.1,6.7
Patuxent River - Jug Bay,12-Apr-2005,10:00:00,12-Apr-2005 10:00:00,9.45,92.5,0.13,14.38,57.884,6.86,35.0,7.3
Patuxent River - Jug Bay,12-Apr-2005,10:15:00,12-Apr-2005 10:15:00,9.52,93.3,0.13,14.41,57.938,6.87,34.4,7.2
Patuxent River - Jug Bay,12-Apr-2005,10:30:00,12-Apr-2005 10:30:00,9.62,94.4,0.12,14.51,58.118,7.37,19.1,4.8
Patuxent River - Jug Bay,12-Apr-2005,10:45:00,12-Apr-2005 10:45:00,9.4,92.4,0.12,14.57,58.226,7.36,26.1,4.9
Patuxent River - Jug Bay,12-Apr-2005,11:00:00,12-Apr-2005 11:00:00,9.36,92.2,0.13,14.67,58.406,7.36,21.1,3.9
Patuxent River - Jug Bay,12-Apr-2005,11:15:00,12-Apr-2005 11:15:00,9.38,92.6,0.13,14.75,58.55,7.37,21.3,4.4
Patuxent River - Jug Bay,12-Apr-2005,11:30:00,12-Apr-2005 11:30:00,9.42,93.0,0.13,14.76,58.568,7.38,19.4,4.5
Patuxent River - Jug Bay,12-Apr-2005,11:45:00,12-Apr-2005 11:45:00,9.55,94.3,0.13,14.75,58.55,7.4,18.2,3.5
Patuxent River - Jug Bay,12-Apr-2005,12:00:00,12-Apr-2005 12:00:00,9.45,93.2,0.12,14.75,58.55,7.39,18.4,4.2
Patuxent River - Jug Bay,12-Apr-2005,12:15:00,12-Apr-2005 12:15:00,9.55,94.2,0.12,14.7,58.46,7.4,18.0,4.0
Patuxent River - Jug Bay,12-Apr-2005,12:30:00,12-Apr-2005 12:30:00,9.54,94.1,0.12,14.7,58.46,7.4,17.2,3.3
Patuxent River - Jug Bay,12-Apr-2005,12:45:00,12-Apr-2005 12:45:00,9.56,94.1,0.12,14.64,58.352,7.4,18.8,4.5
Patuxent River - Jug Bay,12-Apr-2005,13:00:00,12-Apr-2005 13:00:00,9.62,94.7,0.12,14.66,58.388,7.4,17.7,4.1
Patuxent River - Jug Bay,12-Apr-2005,13:15:00,12-Apr-2005 13:15:00,9.59,94.5,0.12,14.67,58.406,7.41,16.9,4.1
Patuxent River - Jug Bay,12-Apr-2005,13:30:00,12-Apr-2005 13:30:00,9.76,96.3,0.12,14.71,58.478,7.42,15.3,3.9
Patuxent River - Jug Bay,12-Apr-2005,13:45:00,12-Apr-2005 13:45:00,9.84,96.9,0.12,14.66,58.388,7.43,16.6,4.4
Patuxent River - Jug Bay,12-Apr-2005,14:00:00,12-Apr-2005 14:00:00,9.98,98.5,0.12,14.73,58.514,7.45,15.6,3.3
Patuxent River - Jug Bay,12-Apr-2005,14:15:00,12-Apr-2005 14:15:00,10.05,99.2,0.12,14.74,58.532,7.46,14.5,4.1
Patuxent River - Jug Bay,12-Apr-2005,14:30:00,12-Apr-2005 14:30:00,10.15,100.2,0.12,14.73,58.514,7.46,15.1,3.1
Patuxent River - Jug Bay,12-Apr-2005,14:45:00,12-Apr-2005 14:45:00,10.19,100.7,0.12,14.81,58.658,7.47,12.5,3.7
Patuxent River - Jug Bay,12-Apr-2005,15:00:00,12-Apr-2005 15:00:00,10.27,101.6,0.12,14.87,58.766,7.48,13.0,3.3
Patuxent River - Jug Bay,12-Apr-2005,15:15:00,12-Apr-2005 15:15:00,10.35,102.5,0.12,14.89,58.802,7.47,12.6,3.5
Patuxent River - Jug Bay,12-Apr-2005,15:30:00,12-Apr-2005 15:30:00,10.37,102.7,0.12,14.88,58.784,7.47,12.4,3.7
Patuxent River - Jug Bay,12-Apr-2005,15:45:00,12-Apr-2005 15:45:00,10.34,102.4,0.12,14.9,58.82,7.48,11.0,3.5
Patuxent River - Jug Bay,12-Apr-2005,16:00:00,12-Apr-2005 16:00:00,10.31,102.1,0.12,14.92,58.856,7.47,11.5,2.9
Patuxent River - Jug Bay,12-Apr-2005,16:15:00,12-Apr-2005 16:15:00,10.41,103.4,0.12,15.05,59.09,7.47,14.0,3.8
Patuxent River - Jug Bay,12-Apr-2005,16:30:00,12-Apr-2005 16:30:00,10.35,102.6,0.12,14.96,58.928,7.47,16.7,3.7
Patuxent River - Jug Bay,12-Apr-2005,16:45:00,12-Apr-2005 16:45:00,10.29,101.9,0.12,14.91,58.838,7.47,17.7,3.4
Patuxent River - Jug Bay,12-Apr-2005,17:00:00,12-Apr-2005 17:00:00,10.26,101.5,0.12,14.83,58.694,7.46,14.8,3.3
Patuxent River - Jug Bay,12-Apr-2005,17:15:00,12-Apr-2005 17:15:00,10.29,101.7,0.12,14.79,58.622,7.46,14.5,3.4
Patuxent River - Jug Bay,12-Apr-2005,17:30:00,12-Apr-2005 17:30:00,10.25,101.1,0.12,14.74,58.532,7.46,17.0,3.9
Patuxent River - Jug Bay,12-Apr-2005,17:45:00,12-Apr-2005 17:45:00,10.35,102.2,0.12,14.77,58.586,7.48,15.5,4.2
Patuxent River - Jug Bay,12-Apr-2005,18:00:00,12-Apr-2005 18:00:00,10.42,102.9,0.12,14.81,58.658,7.5,15.0,4.5
Patuxent River - Jug Bay,12-Apr-2005,18:15:00,12-Apr-2005 18:15:00,10.44,103.2,0.12,14.84,58.712,7.52,13.9,4.3
Patuxent River - Jug Bay,12-Apr-2005,18:30:00,12-Apr-2005 18:30:00,10.44,103.3,0.12,14.86,58.748,7.53,13.3,4.6
Patuxent River - Jug Bay,12-Apr-2005,18:45:00,12-Apr-2005 18:45:00,10.36,102.6,0.12,14.91,58.838,7.53,13.9,5.2
Patuxent River - Jug Bay,12-Apr-2005,19:00:00,12-Apr-2005 19:00:00,10.31,102.1,0.13,14.92,58.856,7.52,15.1,5.3
Patuxent River - Jug Bay,12-Apr-2005,19:15:00,12-Apr-2005 19:15:00,10.23,101.4,0.13,14.95,58.91,7.52,14.4,5.3
Patuxent River - Jug Bay,12-Apr-2005,19:30:00,12-Apr-2005 19:30:00,10.16,100.7,0.13,14.94,58.892,7.51,14.5,4.8
Patuxent River - Jug Bay,12-Apr-2005,19:45:00,12-Apr-2005 19:45:00,10.07,99.8,0.13,14.95,58.91,7.5,14.1,5.3
Patuxent River - Jug Bay,12-Apr-2005,20:00:00,12-Apr-2005 20:00:00,10.09,100.1,0.13,14.96,58.928,7.5,23.8,5.2
Patuxent River - Jug Bay,12-Apr-2005,20:15:00,12-Apr-2005 20:15:00,10.08,99.9,0.12,14.97,58.946,7.5,14.4,5.3
Patuxent River - Jug Bay,12-Apr-2005,20:30:00,12-Apr-2005 20:30:00,10.04,98.7,0.13,14.57,58.226,7.48,13.4,4.2
Patuxent River - Jug Bay,12-Apr-2005,20:45:00,12-Apr-2005 20:45:00,10.08,99.4,0.12,14.74,58.532,7.5,15.1,4.6
